k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
14,7,RAB,1,1,49,6,0,FORCED,1,1850,1980
14,7,RAB,1,2,49,6,1,FORCED,2,1850,3120
14,7,RAB,1,3,49,5,0,FORCED,3,1850,3920
14,7,RAB,1,4,49,5,1,FORCED,4,1850,4590
14,7,RAB,1,5,49,4,0,FORCED,5,1850,5110
14,7,RAB,1,6,49,4,1,FORCED,6,1850,5520
14,7,RAB,1,7,49,6,2,FORCED,7,1850,5790
14,7,RAB,1,8,49,6,3,not_forced,7,1850,6120
14,7,RAB,1,9,49,6,4,not_forced,7,1850,6430
14,7,RAB,1,10,49,6,5,not_forced,7,1850,6750
14,7,RAB,1,11,49,6,6,not_forced,7,1850,7030
14,7,RAB,1,12,49,3,0,not_forced,7,1850,7380
14,7,RAB,1,13,49,3,1,not_forced,7,1850,7720
14,7,RAB,1,14,49,5,2,FORCED,8,1850,7930
14,7,RAB,1,15,49,2,0,not_forced,8,1850,8220
14,7,RAB,1,16,49,2,1,not_forced,8,1850,8490
14,7,RAB,1,17,49,5,3,not_forced,8,1850,8760
14,7,RAB,1,18,49,5,4,not_forced,8,1850,9010
14,7,RAB,1,19,49,5,5,not_forced,8,1850,9280
14,7,RAB,1,20,49,5,6,not_forced,8,1850,9540
14,7,RAB,1,21,49,4,2,FORCED,9,1850,9690
14,7,RAB,1,22,49,4,3,not_forced,9,1850,9920
14,7,RAB,1,23,49,4,4,not_forced,9,1850,10150
14,7,RAB,1,24,49,4,5,not_forced,9,1850,10380
14,7,RAB,1,25,49,4,6,not_forced,9,1850,10600
14,7,RAB,1,26,49,1,0,not_forced,9,1850,10890
14,7,RAB,1,27,49,1,1,not_forced,9,1850,11180
14,7,RAB,1,28,49,3,2,not_forced,9,1850,11410
14,7,RAB,1,29,49,3,3,not_forced,9,1850,11670
14,7,RAB,1,30,49,3,4,not_forced,9,1850,11930
14,7,RAB,1,31,49,3,5,not_forced,9,1850,12190
14,7,RAB,1,32,49,3,6,not_forced,9,1850,12410
14,7,RAB,1,33,49,2,2,not_forced,9,1850,12710
14,7,RAB,1,34,49,2,3,not_forced,9,1850,13050
14,7,RAB,1,35,49,2,4,not_forced,9,1850,13370
14,7,RAB,1,36,49,2,5,not_forced,9,1850,13700
14,7,RAB,1,37,49,2,6,not_forced,9,1850,14000
RESUME_JUMP_FINAL,14,7,9,1850,14000
FINAL_RAB,14,7,1850,40,true,41400
14,7,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,9,1850,41400
FORCED_VARS,14,7,9,p40 p41 p42 p50 p51 p52 p60 p61 p62
