k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
8,13,RAB,1,1,49,6,0,FORCED,1,1692,1470
8,13,RAB,1,2,49,4,0,FORCED,2,1692,2280
8,13,RAB,1,3,49,5,0,FORCED,3,1692,2960
8,13,RAB,1,4,49,6,1,FORCED,4,1692,3510
8,13,RAB,1,5,49,6,2,FORCED,5,1692,3940
8,13,RAB,1,6,49,4,1,FORCED,6,1692,4240
8,13,RAB,1,7,49,4,2,FORCED,7,1692,4480
8,13,RAB,1,8,49,5,1,FORCED,8,1692,4670
8,13,RAB,1,9,49,5,2,FORCED,9,1692,4820
8,13,RAB,1,10,49,3,0,not_forced,9,1692,4980
8,13,RAB,1,11,49,6,3,FORCED,10,1692,5080
8,13,RAB,1,12,49,4,3,FORCED,11,1692,5160
8,13,RAB,1,13,49,5,3,FORCED,12,1692,5220
8,13,RAB,1,14,49,3,1,not_forced,12,1692,5290
8,13,RAB,1,15,49,3,2,not_forced,12,1692,5360
8,13,RAB,1,16,49,6,4,not_forced,12,1692,5450
8,13,RAB,1,17,49,6,5,not_forced,12,1692,5520
8,13,RAB,1,18,49,6,6,not_forced,12,1692,5590
8,13,RAB,1,19,49,1,0,not_forced,12,1692,5680
8,13,RAB,1,20,49,2,0,not_forced,12,1692,5770
8,13,RAB,1,21,49,4,4,not_forced,12,1692,5840
8,13,RAB,1,22,49,4,5,not_forced,12,1692,5910
8,13,RAB,1,23,49,4,6,not_forced,12,1692,5990
8,13,RAB,1,24,49,5,4,not_forced,12,1692,6070
8,13,RAB,1,25,49,5,5,not_forced,12,1692,6140
8,13,RAB,1,26,49,5,6,not_forced,12,1692,6210
8,13,RAB,1,27,49,3,3,not_forced,12,1692,6300
8,13,RAB,1,28,49,1,1,not_forced,12,1692,6410
8,13,RAB,1,29,49,1,2,not_forced,12,1692,6510
8,13,RAB,1,30,49,2,1,not_forced,12,1692,6610
8,13,RAB,1,31,49,2,2,not_forced,12,1692,6710
8,13,RAB,1,32,49,3,4,not_forced,12,1692,6830
8,13,RAB,1,33,49,3,5,not_forced,12,1692,6950
8,13,RAB,1,34,49,3,6,not_forced,12,1692,7060
8,13,RAB,1,35,49,1,3,not_forced,12,1692,8070
8,13,RAB,1,36,49,2,3,not_forced,12,1692,9090
8,13,RAB,1,37,49,0,0,not_forced,12,1692,9750
8,13,RAB,1,38,49,1,4,not_forced,12,1692,10780
8,13,RAB,1,39,49,1,5,not_forced,12,1692,11810
8,13,RAB,1,40,49,1,6,not_forced,12,1692,12820
8,13,RAB,1,41,49,2,4,not_forced,12,1692,13850
8,13,RAB,1,42,49,2,5,not_forced,12,1692,14870
8,13,RAB,1,43,49,2,6,not_forced,12,1692,15900
8,13,RAB,1,44,49,0,1,not_forced,12,1692,16900
8,13,RAB,1,45,49,0,2,not_forced,12,1692,17900
8,13,RAB,1,46,49,0,3,not_forced,12,1692,18900
8,13,RAB,1,47,49,0,4,not_forced,12,1692,19910
8,13,RAB,1,48,49,0,5,not_forced,12,1692,20920
8,13,RAB,1,49,49,0,6,not_forced,12,1692,21920
FINAL_RAB,8,13,1692,37,true,22600
8,13,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1692,22600
FORCED_VARS,8,13,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
