k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
20,21,RAB,1,1,49,6,0,FORCED,1,1375,870
20,21,RAB,1,2,49,6,1,FORCED,2,1375,1540
20,21,RAB,1,3,49,6,2,FORCED,3,1375,2070
20,21,RAB,1,4,49,6,3,FORCED,4,1375,2440
20,21,RAB,1,5,49,6,4,FORCED,5,1375,2620
20,21,RAB,1,6,49,6,5,not_forced,5,1375,2860
20,21,RAB,1,7,49,6,6,not_forced,5,1375,3080
20,21,RAB,1,8,49,2,0,not_forced,5,1375,3160
20,21,RAB,1,9,49,2,1,not_forced,5,1375,3240
20,21,RAB,1,10,49,2,2,not_forced,5,1375,3320
20,21,RAB,1,11,49,2,3,not_forced,5,1375,3400
20,21,RAB,1,12,49,3,0,not_forced,5,1375,3470
20,21,RAB,1,13,49,3,1,not_forced,5,1375,3550
20,21,RAB,1,14,49,3,2,not_forced,5,1375,3640
20,21,RAB,1,15,49,3,3,not_forced,5,1375,3720
20,21,RAB,1,16,49,4,0,not_forced,5,1375,3800
20,21,RAB,1,17,49,4,1,not_forced,5,1375,3870
20,21,RAB,1,18,49,4,2,not_forced,5,1375,3950
20,21,RAB,1,19,49,4,3,not_forced,5,1375,4030
20,21,RAB,1,20,49,5,0,not_forced,5,1375,4110
20,21,RAB,1,21,49,5,1,not_forced,5,1375,4200
20,21,RAB,1,22,49,5,2,not_forced,5,1375,4270
20,21,RAB,1,23,49,5,3,not_forced,5,1375,4350
20,21,RAB,1,24,49,0,0,not_forced,5,1375,4440
20,21,RAB,1,25,49,0,1,not_forced,5,1375,4530
20,21,RAB,1,26,49,0,2,not_forced,5,1375,4610
20,21,RAB,1,27,49,0,3,not_forced,5,1375,4700
20,21,RAB,1,28,49,1,0,not_forced,5,1375,4780
20,21,RAB,1,29,49,1,1,not_forced,5,1375,4870
20,21,RAB,1,30,49,1,2,not_forced,5,1375,4960
20,21,RAB,1,31,49,1,3,not_forced,5,1375,5050
20,21,RAB,1,32,49,2,4,not_forced,5,1375,5330
20,21,RAB,1,33,49,3,4,not_forced,5,1375,5620
20,21,RAB,1,34,49,4,4,not_forced,5,1375,5890
20,21,RAB,1,35,49,5,4,not_forced,5,1375,6180
20,21,RAB,1,36,49,0,4,not_forced,5,1375,6460
20,21,RAB,1,37,49,1,4,not_forced,5,1375,6750
20,21,RAB,1,38,49,2,5,not_forced,5,1375,7020
20,21,RAB,1,39,49,2,6,not_forced,5,1375,7300
20,21,RAB,1,40,49,3,5,not_forced,5,1375,7580
20,21,RAB,1,41,49,3,6,not_forced,5,1375,7870
20,21,RAB,1,42,49,4,5,not_forced,5,1375,8150
20,21,RAB,1,43,49,4,6,not_forced,5,1375,8440
20,21,RAB,1,44,49,5,5,not_forced,5,1375,8720
20,21,RAB,1,45,49,5,6,not_forced,5,1375,8990
20,21,RAB,1,46,49,0,5,not_forced,5,1375,9280
20,21,RAB,1,47,49,0,6,not_forced,5,1375,9550
20,21,RAB,1,48,49,1,5,not_forced,5,1375,9840
20,21,RAB,1,49,49,1,6,not_forced,5,1375,10130
FINAL_RAB,20,21,1375,44,true,10300
20,21,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,5,1375,10300
FORCED_VARS,20,21,5,p60 p61 p62 p63 p64
