k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
10,3,RAB,1,1,49,6,0,FORCED,1,1880,1790
10,3,RAB,1,2,49,5,0,FORCED,2,1880,2860
10,3,RAB,1,3,49,6,1,FORCED,3,1880,3750
10,3,RAB,1,4,49,3,0,FORCED,4,1880,4440
10,3,RAB,1,5,49,4,0,FORCED,5,1880,5010
10,3,RAB,1,6,49,5,1,FORCED,6,1880,5420
10,3,RAB,1,7,49,3,1,FORCED,7,1880,5740
10,3,RAB,1,8,49,4,1,FORCED,8,1880,5990
10,3,RAB,1,9,49,6,2,FORCED,9,1880,6160
10,3,RAB,1,10,49,6,3,FORCED,10,1880,6300
10,3,RAB,1,11,49,5,2,FORCED,11,1880,6410
10,3,RAB,1,12,49,5,3,FORCED,12,1880,6490
10,3,RAB,1,13,49,2,0,not_forced,12,1880,6610
10,3,RAB,1,14,49,3,2,FORCED,13,1880,6670
10,3,RAB,1,15,49,3,3,FORCED,14,1880,6730
10,3,RAB,1,16,49,4,2,FORCED,15,1880,6790
10,3,RAB,1,17,49,4,3,FORCED,16,1880,6840
FINAL_RAB,10,3,1880,33,SKIPPED,6840
FINAL_SAT,10,3,1880,33,SKIPPED,6840
10,3,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,16,1880,6840
FORCED_VARS,10,3,16,p30 p31 p32 p33 p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
