k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
3,4,RAB,1,1,49,6,0,FORCED,1,1672,1460
3,4,RAB,1,2,49,5,0,FORCED,2,1672,2350
3,4,RAB,1,3,49,6,1,FORCED,3,1672,3080
3,4,RAB,1,4,49,4,0,FORCED,4,1672,3640
3,4,RAB,1,5,49,5,1,FORCED,5,1672,4080
3,4,RAB,1,6,49,6,2,FORCED,6,1672,4430
3,4,RAB,1,7,49,5,2,FORCED,7,1672,4680
3,4,RAB,1,8,49,4,1,FORCED,8,1672,4860
3,4,RAB,1,9,49,3,0,not_forced,8,1672,5080
3,4,RAB,1,10,49,4,2,FORCED,9,1672,5210
3,4,RAB,1,11,49,6,3,not_forced,9,1672,5350
3,4,RAB,1,12,49,6,4,not_forced,9,1672,5490
3,4,RAB,1,13,49,3,1,not_forced,9,1672,5630
3,4,RAB,1,14,49,5,3,not_forced,9,1672,5770
3,4,RAB,1,15,49,5,4,not_forced,9,1672,5910
3,4,RAB,1,16,49,2,0,not_forced,9,1672,6080
3,4,RAB,1,17,49,3,2,not_forced,9,1672,6210
3,4,RAB,1,18,49,4,3,not_forced,9,1672,6350
3,4,RAB,1,19,49,4,4,not_forced,9,1672,6490
3,4,RAB,1,20,49,6,5,not_forced,9,1672,6710
3,4,RAB,1,21,49,2,1,not_forced,9,1672,6890
3,4,RAB,1,22,49,5,5,not_forced,9,1672,7120
3,4,RAB,1,23,49,6,6,not_forced,9,1672,7430
3,4,RAB,1,24,49,2,2,not_forced,9,1672,7650
3,4,RAB,1,25,49,1,0,not_forced,9,1672,8370
3,4,RAB,1,26,49,3,3,not_forced,9,1672,8590
3,4,RAB,1,27,49,3,4,not_forced,9,1672,8800
3,4,RAB,1,28,49,4,5,not_forced,9,1672,9050
3,4,RAB,1,29,49,5,6,not_forced,9,1672,9400
3,4,RAB,1,30,49,1,1,not_forced,9,1672,10330
3,4,RAB,1,31,49,4,6,not_forced,9,1672,12150
3,4,RAB,1,32,49,2,3,not_forced,9,1672,12980
3,4,RAB,1,33,49,2,4,not_forced,9,1672,13800
3,4,RAB,1,34,49,3,5,not_forced,9,1672,14440
3,4,RAB,1,35,49,1,2,not_forced,9,1672,15790
3,4,RAB,1,36,49,0,0,not_forced,9,1672,25240
3,4,RAB,1,37,49,3,6,not_forced,9,1672,31550
3,4,RAB,1,38,49,2,5,not_forced,9,1672,34490
3,4,RAB,1,39,49,0,1,not_forced,9,1672,43810
3,4,RAB,1,40,49,1,3,not_forced,9,1672,50980
3,4,RAB,1,41,49,1,4,not_forced,9,1672,58180
3,4,RAB,1,42,49,0,2,not_forced,9,1672,70300
3,4,RAB,1,43,49,2,6,not_forced,9,1672,78430
3,4,RAB,1,44,49,1,5,not_forced,9,1672,90420
3,4,RAB,1,45,49,0,3,not_forced,9,1672,102370
3,4,RAB,1,46,49,0,4,not_forced,9,1672,114530
3,4,RAB,1,47,49,1,6,not_forced,9,1672,127050
3,4,RAB,1,48,49,0,5,not_forced,9,1672,139230
3,4,RAB,1,49,49,0,6,not_forced,9,1672,151200
FINAL_RAB,3,4,1672,40,true,157520
3,4,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,9,1672,157530
FORCED_VARS,3,4,9,p40 p41 p42 p50 p51 p52 p60 p61 p62
