k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
20,2,RAB,1,1,49,6,0,FORCED,1,2255,1950
20,2,RAB,1,2,49,6,1,FORCED,2,2255,3460
20,2,RAB,1,3,49,6,2,FORCED,3,2255,4740
20,2,RAB,1,4,49,6,3,FORCED,4,2255,5750
20,2,RAB,1,5,49,5,0,FORCED,5,2255,6510
20,2,RAB,1,6,49,5,1,FORCED,6,2255,7160
20,2,RAB,1,7,49,5,2,FORCED,7,2255,7720
20,2,RAB,1,8,49,5,3,FORCED,8,2255,8170
20,2,RAB,1,9,49,4,0,FORCED,9,2255,8480
20,2,RAB,1,10,49,4,1,FORCED,10,2255,8770
20,2,RAB,1,11,49,4,2,FORCED,11,2255,9000
20,2,RAB,1,12,49,4,3,FORCED,12,2255,9180
20,2,RAB,1,13,49,3,0,FORCED,13,2255,9310
20,2,RAB,1,14,49,3,1,FORCED,14,2255,9430
20,2,RAB,1,15,49,3,2,FORCED,15,2255,9520
20,2,RAB,1,16,49,3,3,FORCED,16,2255,9590
FINAL_RAB,20,2,2255,33,SKIPPED,9600
FINAL_SAT,20,2,2255,33,SKIPPED,9600
20,2,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,16,2255,9600
FORCED_VARS,20,2,16,p30 p31 p32 p33 p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
