k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
2,14,RAB,1,1,35,3,0,FORCED,1,1462,870
2,14,RAB,1,2,35,4,0,FORCED,2,1462,1590
2,14,RAB,1,3,35,5,0,FORCED,3,1462,2200
2,14,RAB,1,4,35,6,0,FORCED,4,1462,2680
2,14,RAB,1,5,35,2,0,not_forced,4,1462,3230
2,14,RAB,1,6,35,3,1,FORCED,5,1462,3510
2,14,RAB,1,7,35,4,1,FORCED,6,1462,3760
2,14,RAB,1,8,35,5,1,FORCED,7,1462,3960
2,14,RAB,1,9,35,6,1,FORCED,8,1462,4120
2,14,RAB,1,10,35,2,1,not_forced,8,1462,4320
2,14,RAB,1,11,35,3,2,FORCED,9,1462,4420
2,14,RAB,1,12,35,4,2,FORCED,10,1462,4500
2,14,RAB,1,13,35,5,2,FORCED,11,1462,4570
2,14,RAB,1,14,35,6,2,FORCED,12,1462,4620
2,14,RAB,1,15,35,2,2,not_forced,12,1462,4680
2,14,RAB,1,16,35,3,3,not_forced,12,1462,4740
2,14,RAB,1,17,35,4,3,not_forced,12,1462,4790
2,14,RAB,1,18,35,5,3,not_forced,12,1462,4840
2,14,RAB,1,19,35,6,3,not_forced,12,1462,4900
2,14,RAB,1,20,35,2,3,not_forced,12,1462,4950
2,14,RAB,1,21,35,3,4,not_forced,12,1462,5010
2,14,RAB,1,22,35,4,4,not_forced,12,1462,5060
2,14,RAB,1,23,35,5,4,not_forced,12,1462,5130
2,14,RAB,1,24,35,6,4,not_forced,12,1462,5180
2,14,RAB,1,25,35,2,4,not_forced,12,1462,5240
2,14,RAB,1,26,35,3,5,not_forced,12,1462,5290
2,14,RAB,1,27,35,4,5,not_forced,12,1462,5350
2,14,RAB,1,28,35,5,5,not_forced,12,1462,5400
2,14,RAB,1,29,35,6,5,not_forced,12,1462,5460
2,14,RAB,1,30,35,2,5,not_forced,12,1462,5530
2,14,RAB,1,31,35,3,6,not_forced,12,1462,5610
2,14,RAB,1,32,35,4,6,not_forced,12,1462,5730
2,14,RAB,1,33,35,5,6,not_forced,12,1462,5850
2,14,RAB,1,34,35,6,6,not_forced,12,1462,5920
2,14,RAB,1,35,35,2,6,not_forced,12,1462,6010
FINAL_RAB,2,14,1462,37,true,6090
2,14,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1462,6090
FORCED_VARS,2,14,12,p30 p31 p32 p40 p41 p42 p50 p51 p52 p60 p61 p62
