k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
8,21,RAB,1,1,49,6,0,FORCED,1,1175,980
8,21,RAB,1,2,49,6,1,FORCED,2,1175,1420
8,21,RAB,1,3,49,6,2,FORCED,3,1175,1760
8,21,RAB,1,4,49,6,3,FORCED,4,1175,1950
8,21,RAB,1,5,49,6,4,not_forced,4,1175,2200
8,21,RAB,1,6,49,6,5,not_forced,4,1175,2440
8,21,RAB,1,7,49,6,6,not_forced,4,1175,2720
8,21,RAB,1,8,49,2,0,not_forced,4,1175,2850
8,21,RAB,1,9,49,3,0,not_forced,4,1175,2990
8,21,RAB,1,10,49,4,0,not_forced,4,1175,3140
8,21,RAB,1,11,49,5,0,not_forced,4,1175,3290
8,21,RAB,1,12,49,0,0,not_forced,4,1175,3460
8,21,RAB,1,13,49,1,0,not_forced,4,1175,3640
8,21,RAB,1,14,49,2,1,not_forced,4,1175,3770
8,21,RAB,1,15,49,2,2,not_forced,4,1175,3910
8,21,RAB,1,16,49,3,1,not_forced,4,1175,4040
8,21,RAB,1,17,49,3,2,not_forced,4,1175,4170
8,21,RAB,1,18,49,4,1,not_forced,4,1175,4300
8,21,RAB,1,19,49,4,2,not_forced,4,1175,4440
8,21,RAB,1,20,49,5,1,not_forced,4,1175,4570
8,21,RAB,1,21,49,5,2,not_forced,4,1175,4700
8,21,RAB,1,22,49,0,1,not_forced,4,1175,4890
8,21,RAB,1,23,49,0,2,not_forced,4,1175,5080
8,21,RAB,1,24,49,1,1,not_forced,4,1175,5260
8,21,RAB,1,25,49,1,2,not_forced,4,1175,5440
8,21,RAB,1,26,49,2,3,not_forced,4,1175,5590
8,21,RAB,1,27,49,3,3,not_forced,4,1175,5760
8,21,RAB,1,28,49,4,3,not_forced,4,1175,5920
8,21,RAB,1,29,49,5,3,not_forced,4,1175,6070
8,21,RAB,1,30,49,2,4,not_forced,4,1175,6270
8,21,RAB,1,31,49,2,5,not_forced,4,1175,6460
8,21,RAB,1,32,49,2,6,not_forced,4,1175,6640
8,21,RAB,1,33,49,3,4,not_forced,4,1175,6970
8,21,RAB,1,34,49,3,5,not_forced,4,1175,7180
8,21,RAB,1,35,49,3,6,not_forced,4,1175,7340
8,21,RAB,1,36,49,4,4,not_forced,4,1175,7690
8,21,RAB,1,37,49,4,5,not_forced,4,1175,7890
8,21,RAB,1,38,49,4,6,not_forced,4,1175,8060
8,21,RAB,1,39,49,5,4,not_forced,4,1175,8260
8,21,RAB,1,40,49,5,5,not_forced,4,1175,8590
8,21,RAB,1,41,49,5,6,not_forced,4,1175,8760
8,21,RAB,1,42,49,0,3,not_forced,4,1175,21850
8,21,RAB,1,43,49,1,3,not_forced,4,1175,34940
8,21,RAB,1,44,49,0,4,not_forced,4,1175,49720
8,21,RAB,1,45,49,0,5,not_forced,4,1175,64130
8,21,RAB,1,46,49,0,6,not_forced,4,1175,77120
8,21,RAB,1,47,49,1,4,not_forced,4,1175,91900
8,21,RAB,1,48,49,1,5,not_forced,4,1175,106300
8,21,RAB,1,49,49,1,6,not_forced,4,1175,119270
FINAL_RAB,8,21,1175,45,true,165180
8,21,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,4,1175,165180
FORCED_VARS,8,21,4,p60 p61 p62 p63
