k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
18,20,RAB,1,1,49,5,0,FORCED,1,1537,1100
18,20,RAB,1,2,49,5,1,FORCED,2,1537,1980
18,20,RAB,1,3,49,6,0,FORCED,3,1537,2700
18,20,RAB,1,4,49,6,1,FORCED,4,1537,3230
18,20,RAB,1,5,49,5,2,FORCED,5,1537,3570
18,20,RAB,1,6,49,5,3,FORCED,6,1537,3850
18,20,RAB,1,7,49,5,4,FORCED,7,1537,4060
18,20,RAB,1,8,49,6,2,FORCED,8,1537,4200
18,20,RAB,1,9,49,6,3,FORCED,9,1537,4310
18,20,RAB,1,10,49,6,4,FORCED,10,1537,4400
18,20,RAB,1,11,49,4,0,not_forced,10,1537,4470
18,20,RAB,1,12,49,4,1,not_forced,10,1537,4530
18,20,RAB,1,13,49,4,2,not_forced,10,1537,4630
18,20,RAB,1,14,49,4,3,not_forced,10,1537,4720
18,20,RAB,1,15,49,4,4,not_forced,10,1537,4820
18,20,RAB,1,16,49,5,5,not_forced,10,1537,5050
18,20,RAB,1,17,49,5,6,not_forced,10,1537,5290
18,20,RAB,1,18,49,6,5,not_forced,10,1537,5520
18,20,RAB,1,19,49,6,6,not_forced,10,1537,5760
18,20,RAB,1,20,49,4,5,not_forced,10,1537,7130
18,20,RAB,1,21,49,4,6,not_forced,10,1537,8490
18,20,RAB,1,22,49,0,0,not_forced,10,1537,8620
18,20,RAB,1,23,49,0,1,not_forced,10,1537,8760
18,20,RAB,1,24,49,1,0,not_forced,10,1537,8890
18,20,RAB,1,25,49,1,1,not_forced,10,1537,9020
18,20,RAB,1,26,49,2,0,not_forced,10,1537,9150
18,20,RAB,1,27,49,2,1,not_forced,10,1537,9280
18,20,RAB,1,28,49,3,0,not_forced,10,1537,9410
18,20,RAB,1,29,49,3,1,not_forced,10,1537,9540
RESUME_JUMP_FINAL,18,20,10,1537,9540
FINAL_RAB,18,20,1537,39,true,10480
18,20,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,10,1537,10480
FORCED_VARS,18,20,10,p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
