k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
16,20,RAB,1,1,49,5,0,FORCED,1,1479,980
16,20,RAB,1,2,49,6,0,FORCED,2,1479,1750
16,20,RAB,1,3,49,5,1,FORCED,3,1479,2270
16,20,RAB,1,4,49,6,1,FORCED,4,1479,2710
16,20,RAB,1,5,49,4,0,not_forced,4,1479,3190
16,20,RAB,1,6,49,5,2,FORCED,5,1479,3500
16,20,RAB,1,7,49,5,3,FORCED,6,1479,3750
16,20,RAB,1,8,49,5,4,FORCED,7,1479,3940
16,20,RAB,1,9,49,6,2,FORCED,8,1479,4070
16,20,RAB,1,10,49,6,3,FORCED,9,1479,4170
16,20,RAB,1,11,49,6,4,FORCED,10,1479,4250
16,20,RAB,1,12,49,4,1,not_forced,10,1479,4320
16,20,RAB,1,13,49,4,2,not_forced,10,1479,4420
16,20,RAB,1,14,49,4,3,not_forced,10,1479,4520
16,20,RAB,1,15,49,4,4,not_forced,10,1479,4620
16,20,RAB,1,16,49,5,5,not_forced,10,1479,4760
16,20,RAB,1,17,49,6,5,not_forced,10,1479,4920
RESUME_JUMP_FINAL,16,20,10,1479,4920
FINAL_RAB,16,20,1479,39,true,6630
16,20,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,10,1479,6630
FORCED_VARS,16,20,10,p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
