k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
17,13,RAB,1,1,49,6,0,FORCED,1,1908,1460
17,13,RAB,1,2,49,6,1,FORCED,2,1908,2570
17,13,RAB,1,3,49,6,2,FORCED,3,1908,3470
17,13,RAB,1,4,49,4,0,FORCED,4,1908,4120
17,13,RAB,1,5,49,4,1,FORCED,5,1908,4690
17,13,RAB,1,6,49,4,2,FORCED,6,1908,5150
17,13,RAB,1,7,49,5,0,FORCED,7,1908,5530
17,13,RAB,1,8,49,5,1,FORCED,8,1908,5840
17,13,RAB,1,9,49,5,2,FORCED,9,1908,6080
17,13,RAB,1,10,49,6,3,FORCED,10,1908,6250
17,13,RAB,1,11,49,6,4,FORCED,11,1908,6390
17,13,RAB,1,12,49,4,3,FORCED,12,1908,6470
17,13,RAB,1,13,49,4,4,FORCED,13,1908,6540
17,13,RAB,1,14,49,5,3,FORCED,14,1908,6600
17,13,RAB,1,15,49,5,4,FORCED,15,1908,6650
FINAL_RAB,17,13,1908,34,SKIPPED,6650
FINAL_SAT,17,13,1908,34,SKIPPED,6650
17,13,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,15,1908,6650
FORCED_VARS,17,13,15,p40 p41 p42 p43 p44 p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
