k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
3,10,RAB,1,1,42,4,0,FORCED,1,1628,1280
3,10,RAB,1,2,42,5,0,FORCED,2,1628,2330
3,10,RAB,1,3,42,6,0,FORCED,3,1628,3150
3,10,RAB,1,4,42,4,1,FORCED,4,1628,3630
3,10,RAB,1,5,42,5,1,FORCED,5,1628,4070
3,10,RAB,1,6,42,6,1,FORCED,6,1628,4410
3,10,RAB,1,7,42,2,0,not_forced,6,1628,4810
3,10,RAB,1,8,42,3,0,not_forced,6,1628,5200
3,10,RAB,1,9,42,4,2,FORCED,7,1628,5430
3,10,RAB,1,10,42,5,2,FORCED,8,1628,5630
3,10,RAB,1,11,42,6,2,FORCED,9,1628,5790
3,10,RAB,1,12,42,2,1,not_forced,9,1628,5940
3,10,RAB,1,13,42,3,1,not_forced,9,1628,6090
3,10,RAB,1,14,42,4,3,not_forced,9,1628,6220
3,10,RAB,1,15,42,4,4,not_forced,9,1628,6360
3,10,RAB,1,16,42,5,3,not_forced,9,1628,6500
3,10,RAB,1,17,42,5,4,not_forced,9,1628,6640
3,10,RAB,1,18,42,6,3,not_forced,9,1628,6780
3,10,RAB,1,19,42,6,4,not_forced,9,1628,6920
3,10,RAB,1,20,42,2,2,not_forced,9,1628,7060
3,10,RAB,1,21,42,3,2,not_forced,9,1628,7200
3,10,RAB,1,22,42,4,5,not_forced,9,1628,7370
3,10,RAB,1,23,42,5,5,not_forced,9,1628,7540
3,10,RAB,1,24,42,6,5,not_forced,9,1628,7710
3,10,RAB,1,25,42,2,3,not_forced,9,1628,7880
3,10,RAB,1,26,42,2,4,not_forced,9,1628,8050
3,10,RAB,1,27,42,3,3,not_forced,9,1628,8230
3,10,RAB,1,28,42,3,4,not_forced,9,1628,8400
3,10,RAB,1,29,42,1,0,not_forced,9,1628,9000
3,10,RAB,1,30,42,4,6,not_forced,9,1628,9170
3,10,RAB,1,31,42,5,6,not_forced,9,1628,9350
3,10,RAB,1,32,42,6,6,not_forced,9,1628,9520
3,10,RAB,1,33,42,1,1,not_forced,9,1628,10770
3,10,RAB,1,34,42,2,5,not_forced,9,1628,10990
3,10,RAB,1,35,42,3,5,not_forced,9,1628,11220
3,10,RAB,1,36,42,1,2,not_forced,9,1628,12480
3,10,RAB,1,37,42,2,6,not_forced,9,1628,13270
3,10,RAB,1,38,42,3,6,not_forced,9,1628,14130
3,10,RAB,1,39,42,1,3,not_forced,9,1628,15380
3,10,RAB,1,40,42,1,4,not_forced,9,1628,16650
3,10,RAB,1,41,42,1,5,not_forced,9,1628,17900
3,10,RAB,1,42,42,1,6,not_forced,9,1628,19150
FINAL_RAB,3,10,1628,40,true,20090
3,10,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,9,1628,20090
FORCED_VARS,3,10,9,p40 p41 p42 p50 p51 p52 p60 p61 p62
