k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
17,3,RAB,1,1,49,6,0,FORCED,1,2120,1720
17,3,RAB,1,2,49,6,1,FORCED,2,2120,3090
17,3,RAB,1,3,49,6,2,FORCED,3,2120,4190
17,3,RAB,1,4,49,5,0,FORCED,4,2120,5050
17,3,RAB,1,5,49,5,1,FORCED,5,2120,5820
17,3,RAB,1,6,49,5,2,FORCED,6,2120,6460
17,3,RAB,1,7,49,6,3,FORCED,7,2120,6950
17,3,RAB,1,8,49,6,4,FORCED,8,2120,7340
17,3,RAB,1,9,49,3,0,FORCED,9,2120,7600
17,3,RAB,1,10,49,3,1,FORCED,10,2120,7830
17,3,RAB,1,11,49,3,2,FORCED,11,2120,8020
17,3,RAB,1,12,49,4,0,FORCED,12,2120,8180
17,3,RAB,1,13,49,4,1,FORCED,13,2120,8300
17,3,RAB,1,14,49,4,2,FORCED,14,2120,8400
17,3,RAB,1,15,49,5,3,FORCED,15,2120,8470
17,3,RAB,1,16,49,5,4,FORCED,16,2120,8540
17,3,RAB,1,17,49,3,3,FORCED,17,2120,8590
17,3,RAB,1,18,49,3,4,FORCED,18,2120,8640
FINAL_RAB,17,3,2120,31,SKIPPED,8640
FINAL_SAT,17,3,2120,31,SKIPPED,8640
17,3,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,18,2120,8640
FORCED_VARS,17,3,18,p30 p31 p32 p33 p34 p40 p41 p42 p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
