k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
5,6,RAB,1,1,49,6,0,FORCED,1,1702,1420
5,6,RAB,1,2,49,6,1,FORCED,2,1702,2320
5,6,RAB,1,3,49,5,0,FORCED,3,1702,3060
5,6,RAB,1,4,49,6,2,FORCED,4,1702,3710
5,6,RAB,1,5,49,5,1,FORCED,5,1702,4170
5,6,RAB,1,6,49,6,3,FORCED,6,1702,4510
5,6,RAB,1,7,49,4,0,FORCED,7,1702,4760
5,6,RAB,1,8,49,5,2,FORCED,8,1702,4940
5,6,RAB,1,9,49,5,3,FORCED,9,1702,5080
5,6,RAB,1,10,49,4,1,FORCED,10,1702,5190
5,6,RAB,1,11,49,6,4,not_forced,10,1702,5320
5,6,RAB,1,12,49,3,0,not_forced,10,1702,5430
5,6,RAB,1,13,49,4,2,FORCED,11,1702,5520
5,6,RAB,1,14,49,5,4,not_forced,11,1702,5610
5,6,RAB,1,15,49,3,1,not_forced,11,1702,5700
5,6,RAB,1,16,49,2,0,not_forced,11,1702,5790
5,6,RAB,1,17,49,4,3,FORCED,12,1702,5850
5,6,RAB,1,18,49,6,5,not_forced,12,1702,5950
5,6,RAB,1,19,49,3,2,not_forced,12,1702,6020
5,6,RAB,1,20,49,2,1,not_forced,12,1702,6110
5,6,RAB,1,21,49,5,5,not_forced,12,1702,6210
5,6,RAB,1,22,49,3,3,not_forced,12,1702,6280
5,6,RAB,1,23,49,1,0,not_forced,12,1702,6410
5,6,RAB,1,24,49,4,4,not_forced,12,1702,6490
5,6,RAB,1,25,49,2,2,not_forced,12,1702,6580
5,6,RAB,1,26,49,2,3,not_forced,12,1702,6700
5,6,RAB,1,27,49,1,1,not_forced,12,1702,6830
5,6,RAB,1,28,49,4,5,not_forced,12,1702,7020
5,6,RAB,1,29,49,3,4,not_forced,12,1702,7150
5,6,RAB,1,30,49,1,2,not_forced,12,1702,7330
5,6,RAB,1,31,49,1,3,not_forced,12,1702,7670
5,6,RAB,1,32,49,2,4,not_forced,12,1702,7870
5,6,RAB,1,33,49,6,6,not_forced,12,1702,8170
5,6,RAB,1,34,49,3,5,not_forced,12,1702,8320
5,6,RAB,1,35,49,5,6,not_forced,12,1702,8680
5,6,RAB,1,36,49,2,5,not_forced,12,1702,8920
5,6,RAB,1,37,49,0,0,not_forced,12,1702,9280
5,6,RAB,1,38,49,1,4,not_forced,12,1702,9670
5,6,RAB,1,39,49,0,1,not_forced,12,1702,10380
5,6,RAB,1,40,49,1,5,not_forced,12,1702,10760
5,6,RAB,1,41,49,4,6,not_forced,12,1702,11470
5,6,RAB,1,42,49,0,2,not_forced,12,1702,12190
5,6,RAB,1,43,49,0,3,not_forced,12,1702,12900
5,6,RAB,1,44,49,3,6,not_forced,12,1702,13620
5,6,RAB,1,45,49,0,4,not_forced,12,1702,14330
5,6,RAB,1,46,49,2,6,not_forced,12,1702,15050
5,6,RAB,1,47,49,0,5,not_forced,12,1702,15770
5,6,RAB,1,48,49,1,6,not_forced,12,1702,16470
5,6,RAB,1,49,49,0,6,not_forced,12,1702,17190
FINAL_RAB,5,6,1702,37,true,17500
5,6,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1702,17500
FORCED_VARS,5,6,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
