k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
21,17,RAB,1,1,49,6,0,FORCED,1,1829,1180
21,17,RAB,1,2,49,6,1,FORCED,2,1829,2140
21,17,RAB,1,3,49,6,2,FORCED,3,1829,2900
21,17,RAB,1,4,49,6,3,FORCED,4,1829,3510
21,17,RAB,1,5,49,6,4,FORCED,5,1829,3960
21,17,RAB,1,6,49,6,5,FORCED,6,1829,4260
21,17,RAB,1,7,49,5,0,FORCED,7,1829,4430
21,17,RAB,1,8,49,5,1,FORCED,8,1829,4560
21,17,RAB,1,9,49,5,2,FORCED,9,1829,4660
21,17,RAB,1,10,49,5,3,FORCED,10,1829,4750
21,17,RAB,1,11,49,5,4,FORCED,11,1829,4810
21,17,RAB,1,12,49,5,5,FORCED,12,1829,4860
FINAL_RAB,21,17,1829,37,SKIPPED,4870
FINAL_SAT,21,17,1829,37,SKIPPED,4870
21,17,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,12,1829,4870
FORCED_VARS,21,17,12,p50 p51 p52 p53 p54 p55 p60 p61 p62 p63 p64 p65
