k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
8,10,RAB,1,1,42,4,0,FORCED,1,1739,1380
8,10,RAB,1,2,42,5,0,FORCED,2,1739,2510
8,10,RAB,1,3,42,6,0,FORCED,3,1739,3380
8,10,RAB,1,4,42,4,1,FORCED,4,1739,3900
8,10,RAB,1,5,42,4,2,FORCED,5,1739,4350
8,10,RAB,1,6,42,5,1,FORCED,6,1739,4730
8,10,RAB,1,7,42,5,2,FORCED,7,1739,5040
8,10,RAB,1,8,42,6,1,FORCED,8,1739,5300
8,10,RAB,1,9,42,6,2,FORCED,9,1739,5480
8,10,RAB,1,10,42,2,0,not_forced,9,1739,5690
8,10,RAB,1,11,42,3,0,not_forced,9,1739,5920
8,10,RAB,1,12,42,2,1,not_forced,9,1739,6090
8,10,RAB,1,13,42,2,2,not_forced,9,1739,6260
8,10,RAB,1,14,42,3,1,not_forced,9,1739,6440
8,10,RAB,1,15,42,3,2,not_forced,9,1739,6610
8,10,RAB,1,16,42,4,3,FORCED,10,1739,6740
8,10,RAB,1,17,42,5,3,FORCED,11,1739,6840
8,10,RAB,1,18,42,6,3,FORCED,12,1739,6920
8,10,RAB,1,19,42,4,4,not_forced,12,1739,7010
8,10,RAB,1,20,42,4,5,not_forced,12,1739,7090
8,10,RAB,1,21,42,4,6,not_forced,12,1739,7180
8,10,RAB,1,22,42,5,4,not_forced,12,1739,7280
8,10,RAB,1,23,42,5,5,not_forced,12,1739,7360
8,10,RAB,1,24,42,5,6,not_forced,12,1739,7450
8,10,RAB,1,25,42,6,4,not_forced,12,1739,7530
8,10,RAB,1,26,42,6,5,not_forced,12,1739,7620
8,10,RAB,1,27,42,6,6,not_forced,12,1739,7710
8,10,RAB,1,28,42,2,3,not_forced,12,1739,7790
8,10,RAB,1,29,42,3,3,not_forced,12,1739,7880
8,10,RAB,1,30,42,1,0,not_forced,12,1739,8250
8,10,RAB,1,31,42,2,4,not_forced,12,1739,8340
8,10,RAB,1,32,42,2,5,not_forced,12,1739,8440
8,10,RAB,1,33,42,2,6,not_forced,12,1739,8530
8,10,RAB,1,34,42,3,4,not_forced,12,1739,8620
8,10,RAB,1,35,42,3,5,not_forced,12,1739,8720
8,10,RAB,1,36,42,3,6,not_forced,12,1739,8820
8,10,RAB,1,37,42,1,1,not_forced,12,1739,9170
8,10,RAB,1,38,42,1,2,not_forced,12,1739,9510
8,10,RAB,1,39,42,1,3,not_forced,12,1739,9860
8,10,RAB,1,40,42,1,4,not_forced,12,1739,10210
8,10,RAB,1,41,42,1,5,not_forced,12,1739,10550
8,10,RAB,1,42,42,1,6,not_forced,12,1739,10900
FINAL_RAB,8,10,1739,37,true,11100
8,10,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1739,11100
FORCED_VARS,8,10,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
