k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
19,14,RAB,1,1,35,3,0,FORCED,1,1802,1120
19,14,RAB,1,2,35,3,1,FORCED,2,1802,2070
19,14,RAB,1,3,35,3,2,FORCED,3,1802,2910
19,14,RAB,1,4,35,4,0,FORCED,4,1802,3630
19,14,RAB,1,5,35,4,1,FORCED,5,1802,4270
19,14,RAB,1,6,35,4,2,FORCED,6,1802,4790
19,14,RAB,1,7,35,5,0,FORCED,7,1802,5230
19,14,RAB,1,8,35,5,1,FORCED,8,1802,5580
19,14,RAB,1,9,35,5,2,FORCED,9,1802,5870
19,14,RAB,1,10,35,6,0,FORCED,10,1802,6090
19,14,RAB,1,11,35,6,1,FORCED,11,1802,6250
19,14,RAB,1,12,35,6,2,FORCED,12,1802,6380
19,14,RAB,1,13,35,2,0,not_forced,12,1802,6500
19,14,RAB,1,14,35,2,1,not_forced,12,1802,6620
19,14,RAB,1,15,35,2,2,not_forced,12,1802,6740
19,14,RAB,1,16,35,3,3,FORCED,13,1802,6810
19,14,RAB,1,17,35,4,3,FORCED,14,1802,6880
19,14,RAB,1,18,35,5,3,FORCED,15,1802,6940
19,14,RAB,1,19,35,6,3,FORCED,16,1802,6990
FINAL_RAB,19,14,1802,33,SKIPPED,6990
FINAL_SAT,19,14,1802,33,SKIPPED,6990
19,14,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,16,1802,6990
FORCED_VARS,19,14,16,p30 p31 p32 p33 p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
