k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
7,13,RAB,1,1,49,6,0,FORCED,1,1692,1390
7,13,RAB,1,2,49,6,1,FORCED,2,1692,2280
7,13,RAB,1,3,49,6,2,FORCED,3,1692,2960
7,13,RAB,1,4,49,4,0,FORCED,4,1692,3480
7,13,RAB,1,5,49,5,0,FORCED,5,1692,3930
7,13,RAB,1,6,49,6,3,FORCED,6,1692,4280
7,13,RAB,1,7,49,4,1,FORCED,7,1692,4520
7,13,RAB,1,8,49,5,1,FORCED,8,1692,4720
7,13,RAB,1,9,49,4,2,FORCED,9,1692,4880
7,13,RAB,1,10,49,5,2,FORCED,10,1692,4990
7,13,RAB,1,11,49,4,3,FORCED,11,1692,5080
7,13,RAB,1,12,49,5,3,FORCED,12,1692,5150
7,13,RAB,1,13,49,6,4,not_forced,12,1692,5230
7,13,RAB,1,14,49,3,0,not_forced,12,1692,5290
7,13,RAB,1,15,49,6,5,not_forced,12,1692,5370
7,13,RAB,1,16,49,3,1,not_forced,12,1692,5440
7,13,RAB,1,17,49,4,4,not_forced,12,1692,5500
7,13,RAB,1,18,49,5,4,not_forced,12,1692,5560
7,13,RAB,1,19,49,3,2,not_forced,12,1692,5630
7,13,RAB,1,20,49,3,3,not_forced,12,1692,5700
7,13,RAB,1,21,49,4,5,not_forced,12,1692,5780
7,13,RAB,1,22,49,5,5,not_forced,12,1692,5860
7,13,RAB,1,23,49,1,0,not_forced,12,1692,5930
7,13,RAB,1,24,49,2,0,not_forced,12,1692,5990
7,13,RAB,1,25,49,3,4,not_forced,12,1692,6080
7,13,RAB,1,26,49,1,1,not_forced,12,1692,6160
7,13,RAB,1,27,49,2,1,not_forced,12,1692,6240
7,13,RAB,1,28,49,1,2,not_forced,12,1692,6350
7,13,RAB,1,29,49,2,2,not_forced,12,1692,6450
7,13,RAB,1,30,49,3,5,not_forced,12,1692,6580
7,13,RAB,1,31,49,1,3,not_forced,12,1692,6690
7,13,RAB,1,32,49,2,3,not_forced,12,1692,6800
7,13,RAB,1,33,49,1,4,not_forced,12,1692,7080
7,13,RAB,1,34,49,2,4,not_forced,12,1692,7350
7,13,RAB,1,35,49,6,6,not_forced,12,1692,7640
7,13,RAB,1,36,49,1,5,not_forced,12,1692,8230
7,13,RAB,1,37,49,2,5,not_forced,12,1692,8810
7,13,RAB,1,38,49,0,0,not_forced,12,1692,9250
7,13,RAB,1,39,49,0,1,not_forced,12,1692,9820
7,13,RAB,1,40,49,4,6,not_forced,12,1692,10410
7,13,RAB,1,41,49,5,6,not_forced,12,1692,10980
7,13,RAB,1,42,49,0,2,not_forced,12,1692,11560
7,13,RAB,1,43,49,0,3,not_forced,12,1692,12140
7,13,RAB,1,44,49,3,6,not_forced,12,1692,12710
7,13,RAB,1,45,49,0,4,not_forced,12,1692,13290
7,13,RAB,1,46,49,0,5,not_forced,12,1692,13870
7,13,RAB,1,47,49,1,6,not_forced,12,1692,14440
7,13,RAB,1,48,49,2,6,not_forced,12,1692,15010
7,13,RAB,1,49,49,0,6,not_forced,12,1692,15590
FINAL_RAB,7,13,1692,37,true,15830
7,13,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1692,15830
FORCED_VARS,7,13,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
