k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
11,9,RAB,1,1,49,6,0,FORCED,1,1776,1360
11,9,RAB,1,2,49,4,0,FORCED,2,1776,2210
11,9,RAB,1,3,49,5,0,FORCED,3,1776,2940
11,9,RAB,1,4,49,6,1,FORCED,4,1776,3480
11,9,RAB,1,5,49,6,2,FORCED,5,1776,3940
11,9,RAB,1,6,49,6,3,FORCED,6,1776,4320
11,9,RAB,1,7,49,6,4,FORCED,7,1776,4620
11,9,RAB,1,8,49,2,0,not_forced,7,1776,4900
11,9,RAB,1,9,49,3,0,not_forced,7,1776,5220
11,9,RAB,1,10,49,4,1,FORCED,8,1776,5400
11,9,RAB,1,11,49,4,2,FORCED,9,1776,5560
11,9,RAB,1,12,49,4,3,FORCED,10,1776,5700
11,9,RAB,1,13,49,4,4,FORCED,11,1776,5820
11,9,RAB,1,14,49,5,1,FORCED,12,1776,5910
11,9,RAB,1,15,49,5,2,FORCED,13,1776,5980
11,9,RAB,1,16,49,5,3,FORCED,14,1776,6040
11,9,RAB,1,17,49,5,4,FORCED,15,1776,6100
FINAL_RAB,11,9,1776,34,SKIPPED,6100
FINAL_SAT,11,9,1776,34,SKIPPED,6100
11,9,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,15,1776,6100
FORCED_VARS,11,9,15,p40 p41 p42 p43 p44 p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
