k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
17,10,RAB,1,1,42,4,0,FORCED,1,1961,1310
17,10,RAB,1,2,42,4,1,FORCED,2,1961,2440
17,10,RAB,1,3,42,4,2,FORCED,3,1961,3430
17,10,RAB,1,4,42,5,0,FORCED,4,1961,4290
17,10,RAB,1,5,42,5,1,FORCED,5,1961,5030
17,10,RAB,1,6,42,5,2,FORCED,6,1961,5630
17,10,RAB,1,7,42,6,0,FORCED,7,1961,6120
17,10,RAB,1,8,42,6,1,FORCED,8,1961,6510
17,10,RAB,1,9,42,6,2,FORCED,9,1961,6800
17,10,RAB,1,10,42,4,3,FORCED,10,1961,7000
17,10,RAB,1,11,42,4,4,FORCED,11,1961,7160
17,10,RAB,1,12,42,5,3,FORCED,12,1961,7290
17,10,RAB,1,13,42,5,4,FORCED,13,1961,7390
17,10,RAB,1,14,42,6,3,FORCED,14,1961,7470
17,10,RAB,1,15,42,6,4,FORCED,15,1961,7530
FINAL_RAB,17,10,1961,34,SKIPPED,7540
FINAL_SAT,17,10,1961,34,SKIPPED,7540
17,10,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,15,1961,7540
FORCED_VARS,17,10,15,p40 p41 p42 p43 p44 p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
