k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
9,14,RAB,1,1,35,3,0,FORCED,1,1598,980
9,14,RAB,1,2,35,3,1,FORCED,2,1598,1800
9,14,RAB,1,3,35,4,0,FORCED,3,1598,2490
9,14,RAB,1,4,35,4,1,FORCED,4,1598,3070
9,14,RAB,1,5,35,5,0,FORCED,5,1598,3560
9,14,RAB,1,6,35,5,1,FORCED,6,1598,3930
9,14,RAB,1,7,35,6,0,FORCED,7,1598,4220
9,14,RAB,1,8,35,6,1,FORCED,8,1598,4440
9,14,RAB,1,9,35,2,0,not_forced,8,1598,4680
9,14,RAB,1,10,35,2,1,not_forced,8,1598,4920
9,14,RAB,1,11,35,3,2,FORCED,9,1598,5030
9,14,RAB,1,12,35,3,3,FORCED,10,1598,5140
9,14,RAB,1,13,35,4,2,FORCED,11,1598,5220
9,14,RAB,1,14,35,4,3,FORCED,12,1598,5300
9,14,RAB,1,15,35,5,2,FORCED,13,1598,5360
9,14,RAB,1,16,35,5,3,FORCED,14,1598,5420
9,14,RAB,1,17,35,6,2,FORCED,15,1598,5460
9,14,RAB,1,18,35,6,3,FORCED,16,1598,5510
FINAL_RAB,9,14,1598,33,SKIPPED,5510
FINAL_SAT,9,14,1598,33,SKIPPED,5510
9,14,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,16,1598,5510
FORCED_VARS,9,14,16,p30 p31 p32 p33 p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
