k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
21,20,RAB,1,1,49,5,0,FORCED,1,1711,920
21,20,RAB,1,2,49,5,1,FORCED,2,1711,1720
21,20,RAB,1,3,49,6,0,FORCED,3,1711,2420
21,20,RAB,1,4,49,6,1,FORCED,4,1711,3000
21,20,RAB,1,5,49,5,2,FORCED,5,1711,3450
21,20,RAB,1,6,49,5,3,FORCED,6,1711,3800
21,20,RAB,1,7,49,5,4,FORCED,7,1711,4080
21,20,RAB,1,8,49,5,5,FORCED,8,1711,4280
21,20,RAB,1,9,49,6,2,FORCED,9,1711,4410
21,20,RAB,1,10,49,6,3,FORCED,10,1711,4500
21,20,RAB,1,11,49,6,4,FORCED,11,1711,4570
21,20,RAB,1,12,49,6,5,FORCED,12,1711,4630
FINAL_RAB,21,20,1711,37,SKIPPED,4630
FINAL_SAT,21,20,1711,37,SKIPPED,4630
21,20,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,12,1711,4630
FORCED_VARS,21,20,12,p50 p51 p52 p53 p54 p55 p60 p61 p62 p63 p64 p65
