k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
16,11,RAB,1,1,42,5,0,FORCED,1,1836,1400
16,11,RAB,1,2,42,6,0,FORCED,2,1836,2560
16,11,RAB,1,3,42,5,1,FORCED,3,1836,3380
16,11,RAB,1,4,42,6,1,FORCED,4,1836,4100
16,11,RAB,1,5,42,5,2,FORCED,5,1836,4630
16,11,RAB,1,6,42,5,3,FORCED,6,1836,5090
16,11,RAB,1,7,42,5,4,FORCED,7,1836,5430
16,11,RAB,1,8,42,6,2,FORCED,8,1836,5660
16,11,RAB,1,9,42,6,3,FORCED,9,1836,5840
16,11,RAB,1,10,42,6,4,FORCED,10,1836,5980
16,11,RAB,1,11,42,1,0,not_forced,10,1836,6070
16,11,RAB,1,12,42,2,0,not_forced,10,1836,6160
16,11,RAB,1,13,42,3,0,not_forced,10,1836,6260
16,11,RAB,1,14,42,4,0,not_forced,10,1836,6360
16,11,RAB,1,15,42,1,1,not_forced,10,1836,6450
16,11,RAB,1,16,42,2,1,not_forced,10,1836,6540
16,11,RAB,1,17,42,3,1,not_forced,10,1836,6630
16,11,RAB,1,18,42,4,1,not_forced,10,1836,6720
16,11,RAB,1,19,42,5,5,not_forced,10,1836,6900
16,11,RAB,1,20,42,6,5,not_forced,10,1836,7060
16,11,RAB,1,21,42,1,2,not_forced,10,1836,7170
16,11,RAB,1,22,42,1,3,not_forced,10,1836,7270
16,11,RAB,1,23,42,1,4,not_forced,10,1836,7370
16,11,RAB,1,24,42,2,2,not_forced,10,1836,7470
16,11,RAB,1,25,42,2,3,not_forced,10,1836,7570
16,11,RAB,1,26,42,2,4,not_forced,10,1836,7670
16,11,RAB,1,27,42,3,2,not_forced,10,1836,7790
16,11,RAB,1,28,42,3,3,not_forced,10,1836,7890
16,11,RAB,1,29,42,3,4,not_forced,10,1836,8000
16,11,RAB,1,30,42,4,2,not_forced,10,1836,8100
16,11,RAB,1,31,42,4,3,not_forced,10,1836,8210
16,11,RAB,1,32,42,4,4,not_forced,10,1836,8320
16,11,RAB,1,33,42,5,6,not_forced,10,1836,8550
16,11,RAB,1,34,42,6,6,not_forced,10,1836,8780
16,11,RAB,1,35,42,1,5,not_forced,10,1836,8940
16,11,RAB,1,36,42,2,5,not_forced,10,1836,9090
16,11,RAB,1,37,42,3,5,not_forced,10,1836,9260
16,11,RAB,1,38,42,4,5,not_forced,10,1836,9420
16,11,RAB,1,39,42,1,6,not_forced,10,1836,9900
16,11,RAB,1,40,42,2,6,not_forced,10,1836,10390
16,11,RAB,1,41,42,3,6,not_forced,10,1836,10880
16,11,RAB,1,42,42,4,6,not_forced,10,1836,11370
FINAL_RAB,16,11,1836,39,true,11660
16,11,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,10,1836,11660
FORCED_VARS,16,11,10,p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
