k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
8,14,RAB,1,1,35,3,0,FORCED,1,1598,1000
8,14,RAB,1,2,35,4,0,FORCED,2,1598,1820
8,14,RAB,1,3,35,5,0,FORCED,3,1598,2500
8,14,RAB,1,4,35,6,0,FORCED,4,1598,3000
8,14,RAB,1,5,35,2,0,not_forced,4,1598,3600
8,14,RAB,1,6,35,3,1,FORCED,5,1598,3900
8,14,RAB,1,7,35,3,2,FORCED,6,1598,4150
8,14,RAB,1,8,35,4,1,FORCED,7,1598,4360
8,14,RAB,1,9,35,4,2,FORCED,8,1598,4550
8,14,RAB,1,10,35,5,1,FORCED,9,1598,4710
8,14,RAB,1,11,35,5,2,FORCED,10,1598,4830
8,14,RAB,1,12,35,6,1,FORCED,11,1598,4930
8,14,RAB,1,13,35,6,2,FORCED,12,1598,5010
8,14,RAB,1,14,35,2,1,not_forced,12,1598,5080
8,14,RAB,1,15,35,2,2,not_forced,12,1598,5160
8,14,RAB,1,16,35,3,3,FORCED,13,1598,5210
8,14,RAB,1,17,35,4,3,FORCED,14,1598,5260
8,14,RAB,1,18,35,5,3,FORCED,15,1598,5320
8,14,RAB,1,19,35,6,3,FORCED,16,1598,5360
FINAL_RAB,8,14,1598,33,SKIPPED,5360
FINAL_SAT,8,14,1598,33,SKIPPED,5360
8,14,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,16,1598,5360
FORCED_VARS,8,14,16,p30 p31 p32 p33 p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
