k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
13,17,RAB,1,1,49,6,0,FORCED,1,1488,1240
13,17,RAB,1,2,49,6,1,FORCED,2,1488,2030
13,17,RAB,1,3,49,6,2,FORCED,3,1488,2620
13,17,RAB,1,4,49,5,0,FORCED,4,1488,3050
13,17,RAB,1,5,49,6,3,FORCED,5,1488,3380
13,17,RAB,1,6,49,5,1,FORCED,6,1488,3600
13,17,RAB,1,7,49,5,2,FORCED,7,1488,3760
13,17,RAB,1,8,49,5,3,FORCED,8,1488,3880
13,17,RAB,1,9,49,3,0,not_forced,8,1488,4000
13,17,RAB,1,10,49,4,0,not_forced,8,1488,4120
13,17,RAB,1,11,49,6,4,not_forced,8,1488,4300
13,17,RAB,1,12,49,6,5,not_forced,8,1488,4470
13,17,RAB,1,13,49,3,1,not_forced,8,1488,4580
13,17,RAB,1,14,49,3,2,not_forced,8,1488,4700
13,17,RAB,1,15,49,4,1,not_forced,8,1488,4810
13,17,RAB,1,16,49,4,2,not_forced,8,1488,4920
13,17,RAB,1,17,49,3,3,not_forced,8,1488,5050
13,17,RAB,1,18,49,4,3,not_forced,8,1488,5190
13,17,RAB,1,19,49,5,4,not_forced,8,1488,5350
13,17,RAB,1,20,49,5,5,not_forced,8,1488,5510
13,17,RAB,1,21,49,6,6,not_forced,8,1488,8800
13,17,RAB,1,22,49,0,0,not_forced,8,1488,8950
13,17,RAB,1,23,49,1,0,not_forced,8,1488,9100
13,17,RAB,1,24,49,2,0,not_forced,8,1488,9250
13,17,RAB,1,25,49,3,4,not_forced,8,1488,9550
13,17,RAB,1,26,49,3,5,not_forced,8,1488,9830
13,17,RAB,1,27,49,4,4,not_forced,8,1488,10140
13,17,RAB,1,28,49,4,5,not_forced,8,1488,10410
13,17,RAB,1,29,49,5,6,not_forced,8,1488,14180
13,17,RAB,1,30,49,0,1,not_forced,8,1488,14340
13,17,RAB,1,31,49,0,2,not_forced,8,1488,14510
13,17,RAB,1,32,49,1,1,not_forced,8,1488,14670
13,17,RAB,1,33,49,1,2,not_forced,8,1488,14830
13,17,RAB,1,34,49,2,1,not_forced,8,1488,14990
13,17,RAB,1,35,49,2,2,not_forced,8,1488,15150
13,17,RAB,1,36,49,0,3,not_forced,8,1488,16790
13,17,RAB,1,37,49,1,3,not_forced,8,1488,18360
13,17,RAB,1,38,49,2,3,not_forced,8,1488,19920
13,17,RAB,1,39,49,3,6,not_forced,8,1488,24800
13,17,RAB,1,40,49,4,6,not_forced,8,1488,29780
RESUME_JUMP_FINAL,13,17,8,1488,29780
FINAL_RAB,13,17,1488,41,true,33240
13,17,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,8,1488,33240
FORCED_VARS,13,17,8,p50 p51 p52 p53 p60 p61 p62 p63
