k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
18,8,RAB,1,1,42,4,0,FORCED,1,1961,1440
18,8,RAB,1,2,42,4,1,FORCED,2,1961,2690
18,8,RAB,1,3,42,5,0,FORCED,3,1961,3780
18,8,RAB,1,4,42,5,1,FORCED,4,1961,4690
18,8,RAB,1,5,42,6,0,FORCED,5,1961,5460
18,8,RAB,1,6,42,6,1,FORCED,6,1961,6050
18,8,RAB,1,7,42,3,0,not_forced,6,1961,6690
18,8,RAB,1,8,42,3,1,not_forced,6,1961,7330
18,8,RAB,1,9,42,4,2,FORCED,7,1961,7730
18,8,RAB,1,10,42,4,3,FORCED,8,1961,8070
18,8,RAB,1,11,42,4,4,FORCED,9,1961,8360
18,8,RAB,1,12,42,5,2,FORCED,10,1961,8570
18,8,RAB,1,13,42,5,3,FORCED,11,1961,8740
18,8,RAB,1,14,42,5,4,FORCED,12,1961,8880
18,8,RAB,1,15,42,6,2,FORCED,13,1961,8990
18,8,RAB,1,16,42,6,3,FORCED,14,1961,9080
18,8,RAB,1,17,42,6,4,FORCED,15,1961,9160
FINAL_RAB,18,8,1961,34,SKIPPED,9160
FINAL_SAT,18,8,1961,34,SKIPPED,9160
18,8,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,15,1961,9160
FORCED_VARS,18,8,15,p40 p41 p42 p43 p44 p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
