k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
6,12,RAB,1,1,49,6,0,FORCED,1,1692,1320
6,12,RAB,1,2,49,6,1,FORCED,2,1692,2220
6,12,RAB,1,3,49,6,2,FORCED,3,1692,2900
6,12,RAB,1,4,49,5,0,FORCED,4,1692,3450
6,12,RAB,1,5,49,6,3,FORCED,5,1692,3900
6,12,RAB,1,6,49,4,0,FORCED,6,1692,4200
6,12,RAB,1,7,49,5,1,FORCED,7,1692,4440
6,12,RAB,1,8,49,5,2,FORCED,8,1692,4630
6,12,RAB,1,9,49,4,1,FORCED,9,1692,4770
6,12,RAB,1,10,49,6,4,not_forced,9,1692,4940
6,12,RAB,1,11,49,5,3,FORCED,10,1692,5050
6,12,RAB,1,12,49,4,2,FORCED,11,1692,5140
6,12,RAB,1,13,49,4,3,FORCED,12,1692,5200
6,12,RAB,1,14,49,5,4,not_forced,12,1692,5270
6,12,RAB,1,15,49,2,0,not_forced,12,1692,5330
6,12,RAB,1,16,49,3,0,not_forced,12,1692,5390
6,12,RAB,1,17,49,4,4,not_forced,12,1692,5460
6,12,RAB,1,18,49,6,5,not_forced,12,1692,5550
6,12,RAB,1,19,49,2,1,not_forced,12,1692,5620
6,12,RAB,1,20,49,3,1,not_forced,12,1692,5670
6,12,RAB,1,21,49,1,0,not_forced,12,1692,5750
6,12,RAB,1,22,49,2,2,not_forced,12,1692,5810
6,12,RAB,1,23,49,3,2,not_forced,12,1692,5870
6,12,RAB,1,24,49,5,5,not_forced,12,1692,5990
6,12,RAB,1,25,49,2,3,not_forced,12,1692,6060
6,12,RAB,1,26,49,3,3,not_forced,12,1692,6120
6,12,RAB,1,27,49,1,1,not_forced,12,1692,6210
6,12,RAB,1,28,49,4,5,not_forced,12,1692,6390
6,12,RAB,1,29,49,1,2,not_forced,12,1692,6480
6,12,RAB,1,30,49,2,4,not_forced,12,1692,6580
6,12,RAB,1,31,49,3,4,not_forced,12,1692,6690
6,12,RAB,1,32,49,1,3,not_forced,12,1692,6810
6,12,RAB,1,33,49,6,6,not_forced,12,1692,7190
RESUME_JUMP_FINAL,6,12,12,1692,7190
FINAL_RAB,6,12,1692,37,true,7520
6,12,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1692,7520
FORCED_VARS,6,12,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
