k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
8,12,RAB,1,1,49,6,0,FORCED,1,1692,1570
8,12,RAB,1,2,49,5,0,FORCED,2,1692,2420
8,12,RAB,1,3,49,6,1,FORCED,3,1692,3130
8,12,RAB,1,4,49,6,2,FORCED,4,1692,3710
8,12,RAB,1,5,49,4,0,FORCED,5,1692,4120
8,12,RAB,1,6,49,5,1,FORCED,6,1692,4420
8,12,RAB,1,7,49,5,2,FORCED,7,1692,4650
8,12,RAB,1,8,49,4,1,FORCED,8,1692,4840
8,12,RAB,1,9,49,4,2,FORCED,9,1692,4970
8,12,RAB,1,10,49,6,3,FORCED,10,1692,5080
8,12,RAB,1,11,49,2,0,not_forced,10,1692,5180
8,12,RAB,1,12,49,3,0,not_forced,10,1692,5280
8,12,RAB,1,13,49,6,4,not_forced,10,1692,5390
8,12,RAB,1,14,49,6,5,not_forced,10,1692,5490
8,12,RAB,1,15,49,6,6,not_forced,10,1692,5600
8,12,RAB,1,16,49,5,3,FORCED,11,1692,5670
8,12,RAB,1,17,49,4,3,FORCED,12,1692,5730
8,12,RAB,1,18,49,1,0,not_forced,12,1692,5820
8,12,RAB,1,19,49,5,4,not_forced,12,1692,5880
8,12,RAB,1,20,49,5,5,not_forced,12,1692,5950
8,12,RAB,1,21,49,5,6,not_forced,12,1692,6020
8,12,RAB,1,22,49,2,1,not_forced,12,1692,6090
8,12,RAB,1,23,49,2,2,not_forced,12,1692,6150
8,12,RAB,1,24,49,3,1,not_forced,12,1692,6220
8,12,RAB,1,25,49,3,2,not_forced,12,1692,6280
8,12,RAB,1,26,49,4,4,not_forced,12,1692,6360
8,12,RAB,1,27,49,4,5,not_forced,12,1692,6430
8,12,RAB,1,28,49,4,6,not_forced,12,1692,6500
8,12,RAB,1,29,49,1,1,not_forced,12,1692,6590
8,12,RAB,1,30,49,1,2,not_forced,12,1692,6690
8,12,RAB,1,31,49,2,3,not_forced,12,1692,6770
8,12,RAB,1,32,49,3,3,not_forced,12,1692,6860
8,12,RAB,1,33,49,0,0,not_forced,12,1692,7570
8,12,RAB,1,34,49,1,3,not_forced,12,1692,8130
8,12,RAB,1,35,49,2,4,not_forced,12,1692,8240
8,12,RAB,1,36,49,2,5,not_forced,12,1692,8340
8,12,RAB,1,37,49,2,6,not_forced,12,1692,8430
8,12,RAB,1,38,49,3,4,not_forced,12,1692,8610
8,12,RAB,1,39,49,3,5,not_forced,12,1692,8790
8,12,RAB,1,40,49,3,6,not_forced,12,1692,8880
8,12,RAB,1,41,49,0,1,not_forced,12,1692,10010
8,12,RAB,1,42,49,0,2,not_forced,12,1692,11140
8,12,RAB,1,43,49,1,4,not_forced,12,1692,11740
8,12,RAB,1,44,49,1,5,not_forced,12,1692,12340
8,12,RAB,1,45,49,1,6,not_forced,12,1692,12900
8,12,RAB,1,46,49,0,3,not_forced,12,1692,14030
8,12,RAB,1,47,49,0,4,not_forced,12,1692,15160
8,12,RAB,1,48,49,0,5,not_forced,12,1692,16290
8,12,RAB,1,49,49,0,6,not_forced,12,1692,17420
FINAL_RAB,8,12,1692,37,true,18140
8,12,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1692,18140
FORCED_VARS,8,12,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
