k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
6,21,RAB,1,1,49,6,0,FORCED,1,1175,790
6,21,RAB,1,2,49,6,1,FORCED,2,1175,1310
6,21,RAB,1,3,49,6,2,FORCED,3,1175,1680
6,21,RAB,1,4,49,6,3,FORCED,4,1175,1920
6,21,RAB,1,5,49,6,4,not_forced,4,1175,2140
6,21,RAB,1,6,49,6,5,not_forced,4,1175,2790
6,21,RAB,1,7,49,2,0,not_forced,4,1175,2940
6,21,RAB,1,8,49,3,0,not_forced,4,1175,3090
6,21,RAB,1,9,49,4,0,not_forced,4,1175,3250
6,21,RAB,1,10,49,5,0,not_forced,4,1175,3400
6,21,RAB,1,11,49,2,1,not_forced,4,1175,3560
6,21,RAB,1,12,49,3,1,not_forced,4,1175,3710
6,21,RAB,1,13,49,4,1,not_forced,4,1175,3880
6,21,RAB,1,14,49,5,1,not_forced,4,1175,4040
6,21,RAB,1,15,49,2,2,not_forced,4,1175,4200
6,21,RAB,1,16,49,3,2,not_forced,4,1175,4370
6,21,RAB,1,17,49,4,2,not_forced,4,1175,4540
6,21,RAB,1,18,49,5,2,not_forced,4,1175,4710
6,21,RAB,1,19,49,2,3,not_forced,4,1175,4890
6,21,RAB,1,20,49,3,3,not_forced,4,1175,5070
6,21,RAB,1,21,49,4,3,not_forced,4,1175,5250
6,21,RAB,1,22,49,5,3,not_forced,4,1175,5440
6,21,RAB,1,23,49,0,0,not_forced,4,1175,5630
6,21,RAB,1,24,49,1,0,not_forced,4,1175,5810
6,21,RAB,1,25,49,6,6,not_forced,4,1175,15390
6,21,RAB,1,26,49,0,1,not_forced,4,1175,15570
6,21,RAB,1,27,49,1,1,not_forced,4,1175,15770
6,21,RAB,1,28,49,2,4,not_forced,4,1175,16140
6,21,RAB,1,29,49,3,4,not_forced,4,1175,16530
6,21,RAB,1,30,49,4,4,not_forced,4,1175,16920
6,21,RAB,1,31,49,5,4,not_forced,4,1175,17290
6,21,RAB,1,32,49,0,2,not_forced,4,1175,17570
6,21,RAB,1,33,49,1,2,not_forced,4,1175,17830
6,21,RAB,1,34,49,0,3,not_forced,4,1175,18550
6,21,RAB,1,35,49,1,3,not_forced,4,1175,19290
6,21,RAB,1,36,49,0,4,not_forced,4,1175,23620
6,21,RAB,1,37,49,1,4,not_forced,4,1175,27960
6,21,RAB,1,38,49,2,5,not_forced,4,1175,42000
RESUME_JUMP_FINAL,6,21,4,1175,42000
FINAL_RAB,6,21,1175,45,true,51030
6,21,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,4,1175,51030
FORCED_VARS,6,21,4,p60 p61 p62 p63
