k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
9,18,RAB,1,1,49,5,0,FORCED,1,1457,1170
9,18,RAB,1,2,49,5,1,FORCED,2,1457,2080
9,18,RAB,1,3,49,6,0,FORCED,3,1457,2780
9,18,RAB,1,4,49,6,1,FORCED,4,1457,3240
9,18,RAB,1,5,49,5,2,FORCED,5,1457,3520
9,18,RAB,1,6,49,5,3,FORCED,6,1457,3740
9,18,RAB,1,7,49,6,2,FORCED,7,1457,3890
9,18,RAB,1,8,49,6,3,FORCED,8,1457,4010
9,18,RAB,1,9,49,2,0,not_forced,8,1457,4120
9,18,RAB,1,10,49,2,1,not_forced,8,1457,4220
9,18,RAB,1,11,49,3,0,not_forced,8,1457,4320
9,18,RAB,1,12,49,3,1,not_forced,8,1457,4410
9,18,RAB,1,13,49,4,0,not_forced,8,1457,4510
9,18,RAB,1,14,49,4,1,not_forced,8,1457,4610
9,18,RAB,1,15,49,5,4,not_forced,8,1457,4720
9,18,RAB,1,16,49,5,5,not_forced,8,1457,4830
9,18,RAB,1,17,49,6,4,not_forced,8,1457,4940
9,18,RAB,1,18,49,6,5,not_forced,8,1457,5040
9,18,RAB,1,19,49,2,2,not_forced,8,1457,5140
9,18,RAB,1,20,49,2,3,not_forced,8,1457,5240
9,18,RAB,1,21,49,3,2,not_forced,8,1457,5350
9,18,RAB,1,22,49,3,3,not_forced,8,1457,5460
9,18,RAB,1,23,49,4,2,not_forced,8,1457,5560
9,18,RAB,1,24,49,4,3,not_forced,8,1457,5660
9,18,RAB,1,25,49,5,6,not_forced,8,1457,5880
9,18,RAB,1,26,49,6,6,not_forced,8,1457,6110
9,18,RAB,1,27,49,2,4,not_forced,8,1457,6230
9,18,RAB,1,28,49,2,5,not_forced,8,1457,6350
9,18,RAB,1,29,49,3,4,not_forced,8,1457,6470
9,18,RAB,1,30,49,3,5,not_forced,8,1457,6590
9,18,RAB,1,31,49,4,4,not_forced,8,1457,6720
9,18,RAB,1,32,49,4,5,not_forced,8,1457,6840
9,18,RAB,1,33,49,2,6,not_forced,8,1457,7330
9,18,RAB,1,34,49,3,6,not_forced,8,1457,7820
9,18,RAB,1,35,49,4,6,not_forced,8,1457,8310
9,18,RAB,1,36,49,0,0,not_forced,8,1457,8800
9,18,RAB,1,37,49,0,1,not_forced,8,1457,9290
9,18,RAB,1,38,49,1,0,not_forced,8,1457,9790
9,18,RAB,1,39,49,1,1,not_forced,8,1457,10270
9,18,RAB,1,40,49,0,2,not_forced,8,1457,10770
9,18,RAB,1,41,49,0,3,not_forced,8,1457,11250
9,18,RAB,1,42,49,1,2,not_forced,8,1457,11740
9,18,RAB,1,43,49,1,3,not_forced,8,1457,12220
9,18,RAB,1,44,49,0,4,not_forced,8,1457,12720
9,18,RAB,1,45,49,0,5,not_forced,8,1457,13200
9,18,RAB,1,46,49,1,4,not_forced,8,1457,13690
9,18,RAB,1,47,49,1,5,not_forced,8,1457,14180
9,18,RAB,1,48,49,0,6,not_forced,8,1457,14670
9,18,RAB,1,49,49,1,6,not_forced,8,1457,15160
FINAL_RAB,9,18,1457,41,true,15700
9,18,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,8,1457,15700
FORCED_VARS,9,18,8,p50 p51 p52 p53 p60 p61 p62 p63
