k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
5,20,RAB,1,1,49,5,0,FORCED,1,1334,960
5,20,RAB,1,2,49,6,0,FORCED,2,1334,1690
5,20,RAB,1,3,49,5,1,FORCED,3,1334,2150
5,20,RAB,1,4,49,6,1,FORCED,4,1334,2520
5,20,RAB,1,5,49,4,0,not_forced,4,1334,2910
5,20,RAB,1,6,49,5,2,FORCED,5,1334,3160
5,20,RAB,1,7,49,6,2,FORCED,6,1334,3370
5,20,RAB,1,8,49,5,3,FORCED,7,1334,3500
5,20,RAB,1,9,49,6,3,FORCED,8,1334,3600
5,20,RAB,1,10,49,4,1,not_forced,8,1334,3690
5,20,RAB,1,11,49,4,2,not_forced,8,1334,3790
5,20,RAB,1,12,49,5,4,not_forced,8,1334,3910
5,20,RAB,1,13,49,6,4,not_forced,8,1334,4020
5,20,RAB,1,14,49,4,3,not_forced,8,1334,4140
5,20,RAB,1,15,49,5,5,not_forced,8,1334,4410
5,20,RAB,1,16,49,6,5,not_forced,8,1334,4670
RESUME_JUMP_FINAL,5,20,8,1334,4670
FINAL_RAB,5,20,1334,41,true,10380
5,20,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,8,1334,10380
FORCED_VARS,5,20,8,p50 p51 p52 p53 p60 p61 p62 p63
