k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
10,17,RAB,1,1,49,6,0,FORCED,1,1457,1230
10,17,RAB,1,2,49,6,1,FORCED,2,1457,1910
10,17,RAB,1,3,49,5,0,FORCED,3,1457,2430
10,17,RAB,1,4,49,5,1,FORCED,4,1457,2810
10,17,RAB,1,5,49,6,2,FORCED,5,1457,3110
10,17,RAB,1,6,49,6,3,FORCED,6,1457,3330
10,17,RAB,1,7,49,3,0,not_forced,6,1457,3540
10,17,RAB,1,8,49,4,0,not_forced,6,1457,3740
10,17,RAB,1,9,49,5,2,FORCED,7,1457,3890
10,17,RAB,1,10,49,5,3,FORCED,8,1457,3990
10,17,RAB,1,11,49,3,1,not_forced,8,1457,4110
10,17,RAB,1,12,49,4,1,not_forced,8,1457,4220
10,17,RAB,1,13,49,6,4,not_forced,8,1457,4390
10,17,RAB,1,14,49,6,5,not_forced,8,1457,4540
10,17,RAB,1,15,49,6,6,not_forced,8,1457,4700
10,17,RAB,1,16,49,3,2,not_forced,8,1457,4840
10,17,RAB,1,17,49,3,3,not_forced,8,1457,4970
10,17,RAB,1,18,49,4,2,not_forced,8,1457,5110
10,17,RAB,1,19,49,4,3,not_forced,8,1457,5250
10,17,RAB,1,20,49,5,4,not_forced,8,1457,5410
10,17,RAB,1,21,49,5,5,not_forced,8,1457,5580
10,17,RAB,1,22,49,5,6,not_forced,8,1457,5740
10,17,RAB,1,23,49,0,0,not_forced,8,1457,5940
10,17,RAB,1,24,49,1,0,not_forced,8,1457,6130
10,17,RAB,1,25,49,2,0,not_forced,8,1457,6320
10,17,RAB,1,26,49,0,1,not_forced,8,1457,6530
10,17,RAB,1,27,49,1,1,not_forced,8,1457,6750
10,17,RAB,1,28,49,2,1,not_forced,8,1457,6960
10,17,RAB,1,29,49,3,4,not_forced,8,1457,7210
10,17,RAB,1,30,49,3,5,not_forced,8,1457,7440
10,17,RAB,1,31,49,3,6,not_forced,8,1457,7670
10,17,RAB,1,32,49,4,4,not_forced,8,1457,7940
RESUME_JUMP_FINAL,10,17,8,1457,7940
FINAL_RAB,10,17,1457,41,true,25330
10,17,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,8,1457,25330
FORCED_VARS,10,17,8,p50 p51 p52 p53 p60 p61 p62 p63
