k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
21,7,RAB,1,1,49,6,0,FORCED,1,2183,1610
21,7,RAB,1,2,49,6,1,FORCED,2,2183,2950
21,7,RAB,1,3,49,6,2,FORCED,3,2183,4040
21,7,RAB,1,4,49,6,3,FORCED,4,2183,4930
21,7,RAB,1,5,49,6,4,FORCED,5,2183,5630
21,7,RAB,1,6,49,6,5,FORCED,6,2183,6100
21,7,RAB,1,7,49,5,0,FORCED,7,2183,6370
21,7,RAB,1,8,49,5,1,FORCED,8,2183,6610
21,7,RAB,1,9,49,5,2,FORCED,9,2183,6810
21,7,RAB,1,10,49,5,3,FORCED,10,2183,6970
21,7,RAB,1,11,49,5,4,FORCED,11,2183,7100
21,7,RAB,1,12,49,5,5,FORCED,12,2183,7210
FINAL_RAB,21,7,2183,37,SKIPPED,7210
FINAL_SAT,21,7,2183,37,SKIPPED,7210
21,7,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,12,2183,7210
FORCED_VARS,21,7,12,p50 p51 p52 p53 p54 p55 p60 p61 p62 p63 p64 p65
