k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
4,7,RAB,1,1,49,6,0,FORCED,1,1702,1370
4,7,RAB,1,2,49,6,1,FORCED,2,1702,2300
4,7,RAB,1,3,49,6,2,FORCED,3,1702,3000
4,7,RAB,1,4,49,5,0,FORCED,4,1702,3530
4,7,RAB,1,5,49,6,3,FORCED,5,1702,3970
4,7,RAB,1,6,49,5,1,FORCED,6,1702,4290
4,7,RAB,1,7,49,4,0,FORCED,7,1702,4530
4,7,RAB,1,8,49,4,1,FORCED,8,1702,4730
4,7,RAB,1,9,49,5,2,FORCED,9,1702,4870
4,7,RAB,1,10,49,4,2,FORCED,10,1702,4980
4,7,RAB,1,11,49,6,4,not_forced,10,1702,5120
4,7,RAB,1,12,49,5,3,FORCED,11,1702,5200
4,7,RAB,1,13,49,3,0,not_forced,11,1702,5300
4,7,RAB,1,14,49,4,3,FORCED,12,1702,5360
4,7,RAB,1,15,49,3,1,not_forced,12,1702,5440
4,7,RAB,1,16,49,2,0,not_forced,12,1702,5520
4,7,RAB,1,17,49,6,5,not_forced,12,1702,5710
4,7,RAB,1,18,49,3,2,not_forced,12,1702,5780
4,7,RAB,1,19,49,5,4,not_forced,12,1702,5870
4,7,RAB,1,20,49,2,1,not_forced,12,1702,5950
4,7,RAB,1,21,49,4,4,not_forced,12,1702,6040
4,7,RAB,1,22,49,3,3,not_forced,12,1702,6150
4,7,RAB,1,23,49,1,0,not_forced,12,1702,6240
4,7,RAB,1,24,49,2,2,not_forced,12,1702,6330
4,7,RAB,1,25,49,1,1,not_forced,12,1702,6440
4,7,RAB,1,26,49,5,5,not_forced,12,1702,6720
4,7,RAB,1,27,49,6,6,not_forced,12,1702,8530
4,7,RAB,1,28,49,2,3,not_forced,12,1702,8650
4,7,RAB,1,29,49,1,2,not_forced,12,1702,8810
RESUME_JUMP_FINAL,4,7,12,1702,8810
FINAL_RAB,4,7,1702,37,true,10220
4,7,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1702,10230
FORCED_VARS,4,7,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
