k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
1,7,RAB,1,1,49,6,0,FORCED,1,1591,1410
1,7,RAB,1,2,49,6,1,FORCED,2,1591,2180
1,7,RAB,1,3,49,5,0,FORCED,3,1591,2800
1,7,RAB,1,4,49,6,2,FORCED,4,1591,3310
1,7,RAB,1,5,49,4,0,FORCED,5,1591,3700
1,7,RAB,1,6,49,5,1,FORCED,6,1591,3970
1,7,RAB,1,7,49,6,3,not_forced,6,1591,4290
1,7,RAB,1,8,49,4,1,FORCED,7,1591,4510
1,7,RAB,1,9,49,5,2,FORCED,8,1591,4680
1,7,RAB,1,10,49,3,0,not_forced,8,1591,4890
1,7,RAB,1,11,49,6,4,not_forced,8,1591,5100
1,7,RAB,1,12,49,4,2,FORCED,9,1591,5240
1,7,RAB,1,13,49,2,0,not_forced,9,1591,5410
1,7,RAB,1,14,49,5,3,not_forced,9,1591,5550
1,7,RAB,1,15,49,6,5,not_forced,9,1591,6030
1,7,RAB,1,16,49,3,1,not_forced,9,1591,6160
1,7,RAB,1,17,49,4,3,not_forced,9,1591,6300
1,7,RAB,1,18,49,3,2,not_forced,9,1591,6440
1,7,RAB,1,19,49,5,4,not_forced,9,1591,6650
1,7,RAB,1,20,49,1,0,not_forced,9,1591,6900
1,7,RAB,1,21,49,2,1,not_forced,9,1591,7090
1,7,RAB,1,22,49,4,4,not_forced,9,1591,7510
1,7,RAB,1,23,49,2,2,not_forced,9,1591,7710
1,7,RAB,1,24,49,5,5,not_forced,9,1591,8200
1,7,RAB,1,25,49,3,3,not_forced,9,1591,8430
1,7,RAB,1,26,49,6,6,not_forced,9,1591,9280
1,7,RAB,1,27,49,1,1,not_forced,9,1591,9620
1,7,SAT,1,28,49,4,5,not_forced,9,1591,79120
1,7,SAT,1,29,49,3,4,not_forced,9,1591,140930
1,7,SAT,1,30,49,1,2,not_forced,9,1591,199140
1,7,SAT,1,31,49,2,3,not_forced,9,1591,254540
1,7,SAT,1,32,49,0,0,not_forced,9,1591,614710
1,7,SAT,1,33,49,5,6,not_forced,9,1591,672160
1,7,SAT,1,34,49,2,4,not_forced,9,1591,720890
1,7,SAT,1,35,49,3,5,not_forced,9,1591,777800
1,7,SAT,1,36,49,1,3,not_forced,9,1591,818060
1,7,SAT,1,37,49,4,6,not_forced,9,1591,870180
1,7,SAT,1,38,49,0,1,not_forced,9,1591,931880
1,7,SAT,1,39,49,1,4,not_forced,9,1591,984500
1,7,SAT,1,40,49,2,5,not_forced,9,1591,1030380
1,7,SAT,1,41,49,0,2,not_forced,9,1591,1090070
1,7,SAT,1,42,49,3,6,not_forced,9,1591,1178320
1,7,SAT,1,43,49,1,5,not_forced,9,1591,1233930
1,7,SAT,1,44,49,0,3,not_forced,9,1591,1312560
1,7,SAT,1,45,49,2,6,not_forced,9,1591,1414910
1,7,SAT,1,46,49,0,4,not_forced,9,1591,1555570
1,7,SAT,1,47,49,1,6,not_forced,9,1591,1675500
1,7,SAT,1,48,49,0,5,not_forced,9,1591,1718620
1,7,SAT,1,49,49,0,6,not_forced,9,1591,1759850
1,7,SAT,2,1,40,6,3,not_forced,9,1591,1803060
1,7,SAT,2,2,40,3,0,not_forced,9,1591,1811700
1,7,SAT,2,3,40,6,4,not_forced,9,1591,1865700
1,7,SAT,2,4,40,2,0,not_forced,9,1591,1905330
1,7,SAT,2,5,40,5,3,not_forced,9,1591,2015960
1,7,SAT,2,6,40,6,5,not_forced,9,1591,2084100
1,7,SAT,2,7,40,3,1,not_forced,9,1591,2139360
1,7,SAT,2,8,40,4,3,not_forced,9,1591,2248880
1,7,SAT,2,9,40,3,2,not_forced,9,1591,2317660
1,7,SAT,2,10,40,5,4,not_forced,9,1591,2416860
1,7,SAT,2,11,40,1,0,not_forced,9,1591,2535010
1,7,SAT,2,12,40,2,1,not_forced,9,1591,2645960
1,7,SAT,2,13,40,4,4,not_forced,9,1591,2746730
1,7,SAT,2,14,40,2,2,not_forced,9,1591,2851210
1,7,SAT,2,15,40,5,5,not_forced,9,1591,2958500
