k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
5,19,RAB,1,1,49,6,0,FORCED,1,1426,1020
5,19,RAB,1,2,49,6,1,FORCED,2,1426,1680
5,19,RAB,1,3,49,6,2,FORCED,3,1426,2160
5,19,RAB,1,4,49,6,3,FORCED,4,1426,2500
5,19,RAB,1,5,49,4,0,FORCED,5,1426,2740
5,19,RAB,1,6,49,5,0,FORCED,6,1426,2950
5,19,RAB,1,7,49,3,0,not_forced,6,1426,3170
5,19,RAB,1,8,49,6,4,not_forced,6,1426,3470
5,19,RAB,1,9,49,4,1,FORCED,7,1426,3610
5,19,RAB,1,10,49,5,1,FORCED,8,1426,3740
5,19,RAB,1,11,49,3,1,not_forced,8,1426,3870
5,19,RAB,1,12,49,4,2,FORCED,9,1426,3960
5,19,RAB,1,13,49,5,2,FORCED,10,1426,4050
RESUME_JUMP_FINAL,5,19,10,1426,4050
FINAL_RAB,5,19,1426,39,true,5320
5,19,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,10,1426,5320
FORCED_VARS,5,19,10,p40 p41 p42 p50 p51 p52 p60 p61 p62 p63
