k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
18,14,RAB,1,1,35,3,0,FORCED,1,1802,1080
18,14,RAB,1,2,35,3,1,FORCED,2,1802,2000
18,14,RAB,1,3,35,4,0,FORCED,3,1802,2850
18,14,RAB,1,4,35,4,1,FORCED,4,1802,3620
18,14,RAB,1,5,35,5,0,FORCED,5,1802,4230
18,14,RAB,1,6,35,5,1,FORCED,6,1802,4710
18,14,RAB,1,7,35,6,0,FORCED,7,1802,5110
18,14,RAB,1,8,35,6,1,FORCED,8,1802,5410
18,14,RAB,1,9,35,2,0,not_forced,8,1802,5760
18,14,RAB,1,10,35,2,1,not_forced,8,1802,6110
18,14,RAB,1,11,35,3,2,FORCED,9,1802,6290
18,14,RAB,1,12,35,3,3,FORCED,10,1802,6450
18,14,RAB,1,13,35,3,4,FORCED,11,1802,6610
18,14,RAB,1,14,35,4,2,FORCED,12,1802,6720
18,14,RAB,1,15,35,4,3,FORCED,13,1802,6820
18,14,RAB,1,16,35,4,4,FORCED,14,1802,6910
18,14,RAB,1,17,35,5,2,FORCED,15,1802,6970
18,14,RAB,1,18,35,5,3,FORCED,16,1802,7030
18,14,RAB,1,19,35,5,4,FORCED,17,1802,7080
FINAL_RAB,18,14,1802,32,SKIPPED,7090
FINAL_SAT,18,14,1802,32,SKIPPED,7090
18,14,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,17,1802,7090
FORCED_VARS,18,14,17,p30 p31 p32 p33 p34 p40 p41 p42 p43 p44 p50 p51 p52 p53 p54 p60 p61
