k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
6,20,RAB,1,1,49,5,0,FORCED,1,1363,940
6,20,RAB,1,2,49,6,0,FORCED,2,1363,1640
6,20,RAB,1,3,49,5,1,FORCED,3,1363,2140
6,20,RAB,1,4,49,6,1,FORCED,4,1363,2540
6,20,RAB,1,5,49,5,2,FORCED,5,1363,2820
6,20,RAB,1,6,49,6,2,FORCED,6,1363,3030
6,20,RAB,1,7,49,4,0,not_forced,6,1363,3240
6,20,RAB,1,8,49,5,3,FORCED,7,1363,3390
6,20,RAB,1,9,49,6,3,FORCED,8,1363,3500
6,20,RAB,1,10,49,4,1,not_forced,8,1363,3600
6,20,RAB,1,11,49,5,4,not_forced,8,1363,3710
6,20,RAB,1,12,49,6,4,not_forced,8,1363,3830
6,20,RAB,1,13,49,4,2,not_forced,8,1363,3920
6,20,RAB,1,14,49,4,3,not_forced,8,1363,4030
RESUME_JUMP_FINAL,6,20,8,1363,4030
FINAL_RAB,6,20,1363,41,true,9100
6,20,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,8,1363,9100
FORCED_VARS,6,20,8,p50 p51 p52 p53 p60 p61 p62 p63
