k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
19,12,RAB,1,1,49,6,0,FORCED,1,1908,1640
19,12,RAB,1,2,49,6,1,FORCED,2,1908,2830
19,12,RAB,1,3,49,6,2,FORCED,3,1908,3760
19,12,RAB,1,4,49,5,0,FORCED,4,1908,4400
19,12,RAB,1,5,49,5,1,FORCED,5,1908,4950
19,12,RAB,1,6,49,5,2,FORCED,6,1908,5410
19,12,RAB,1,7,49,6,3,FORCED,7,1908,5740
19,12,RAB,1,8,49,4,0,FORCED,8,1908,5980
19,12,RAB,1,9,49,4,1,FORCED,9,1908,6190
19,12,RAB,1,10,49,4,2,FORCED,10,1908,6350
19,12,RAB,1,11,49,6,4,not_forced,10,1908,6510
19,12,RAB,1,12,49,6,5,not_forced,10,1908,6670
19,12,RAB,1,13,49,5,3,FORCED,11,1908,6770
19,12,RAB,1,14,49,5,4,not_forced,11,1908,6900
19,12,RAB,1,15,49,5,5,not_forced,11,1908,7010
19,12,RAB,1,16,49,4,3,FORCED,12,1908,7090
19,12,RAB,1,17,49,4,4,not_forced,12,1908,7190
19,12,RAB,1,18,49,4,5,not_forced,12,1908,7280
19,12,RAB,1,19,49,2,0,not_forced,12,1908,7370
19,12,RAB,1,20,49,2,1,not_forced,12,1908,7470
19,12,RAB,1,21,49,2,2,not_forced,12,1908,7560
19,12,RAB,1,22,49,3,0,not_forced,12,1908,7660
19,12,RAB,1,23,49,3,1,not_forced,12,1908,7750
19,12,RAB,1,24,49,3,2,not_forced,12,1908,7840
19,12,RAB,1,25,49,1,0,not_forced,12,1908,7940
19,12,RAB,1,26,49,1,1,not_forced,12,1908,8030
19,12,RAB,1,27,49,1,2,not_forced,12,1908,8130
19,12,RAB,1,28,49,2,3,not_forced,12,1908,8230
19,12,RAB,1,29,49,3,3,not_forced,12,1908,8330
19,12,RAB,1,30,49,2,4,not_forced,12,1908,8460
19,12,RAB,1,31,49,2,5,not_forced,12,1908,8560
19,12,RAB,1,32,49,3,4,not_forced,12,1908,8680
19,12,RAB,1,33,49,3,5,not_forced,12,1908,8790
RESUME_JUMP_FINAL,19,12,12,1908,8790
FINAL_RAB,19,12,1908,37,true,9090
19,12,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1908,9090
FORCED_VARS,19,12,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
