k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
18,17,RAB,1,1,49,6,0,FORCED,1,1643,1240
18,17,RAB,1,2,49,6,1,FORCED,2,1643,2110
18,17,RAB,1,3,49,6,2,FORCED,3,1643,2750
18,17,RAB,1,4,49,6,3,FORCED,4,1643,3250
18,17,RAB,1,5,49,6,4,FORCED,5,1643,3610
18,17,RAB,1,6,49,5,0,FORCED,6,1643,3840
18,17,RAB,1,7,49,5,1,FORCED,7,1643,4020
18,17,RAB,1,8,49,5,2,FORCED,8,1643,4140
18,17,RAB,1,9,49,5,3,FORCED,9,1643,4240
18,17,RAB,1,10,49,5,4,FORCED,10,1643,4320
18,17,RAB,1,11,49,3,0,not_forced,10,1643,4400
18,17,RAB,1,12,49,3,1,not_forced,10,1643,4470
18,17,RAB,1,13,49,4,0,not_forced,10,1643,4550
18,17,RAB,1,14,49,4,1,not_forced,10,1643,4630
18,17,RAB,1,15,49,6,5,not_forced,10,1643,4880
18,17,RAB,1,16,49,6,6,not_forced,10,1643,5140
18,17,RAB,1,17,49,3,2,not_forced,10,1643,5260
18,17,RAB,1,18,49,3,3,not_forced,10,1643,5370
18,17,RAB,1,19,49,3,4,not_forced,10,1643,5480
18,17,RAB,1,20,49,4,2,not_forced,10,1643,5580
18,17,RAB,1,21,49,4,3,not_forced,10,1643,5690
18,17,RAB,1,22,49,4,4,not_forced,10,1643,5790
18,17,RAB,1,23,49,5,5,not_forced,10,1643,6530
18,17,RAB,1,24,49,5,6,not_forced,10,1643,7270
18,17,RAB,1,25,49,0,0,not_forced,10,1643,7370
18,17,RAB,1,26,49,0,1,not_forced,10,1643,7480
18,17,RAB,1,27,49,1,0,not_forced,10,1643,7590
18,17,RAB,1,28,49,1,1,not_forced,10,1643,7700
18,17,RAB,1,29,49,2,0,not_forced,10,1643,7820
18,17,RAB,1,30,49,2,1,not_forced,10,1643,7940
18,17,RAB,1,31,49,3,5,not_forced,10,1643,8720
18,17,RAB,1,32,49,3,6,not_forced,10,1643,9440
18,17,RAB,1,33,49,4,5,not_forced,10,1643,10160
18,17,RAB,1,34,49,4,6,not_forced,10,1643,10870
18,17,RAB,1,35,49,0,2,not_forced,10,1643,11240
18,17,RAB,1,36,49,0,3,not_forced,10,1643,11580
18,17,RAB,1,37,49,0,4,not_forced,10,1643,11930
18,17,RAB,1,38,49,1,2,not_forced,10,1643,12290
18,17,RAB,1,39,49,1,3,not_forced,10,1643,12630
18,17,RAB,1,40,49,1,4,not_forced,10,1643,12980
18,17,RAB,1,41,49,2,2,not_forced,10,1643,13330
18,17,RAB,1,42,49,2,3,not_forced,10,1643,13680
18,17,RAB,1,43,49,2,4,not_forced,10,1643,14030
18,17,RAB,1,44,49,0,5,not_forced,10,1643,14750
18,17,RAB,1,45,49,0,6,not_forced,10,1643,15450
18,17,RAB,1,46,49,1,5,not_forced,10,1643,16170
18,17,RAB,1,47,49,1,6,not_forced,10,1643,16890
18,17,RAB,1,48,49,2,5,not_forced,10,1643,17600
18,17,RAB,1,49,49,2,6,not_forced,10,1643,18310
FINAL_RAB,18,17,1643,39,true,18830
18,17,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,10,1643,18830
FORCED_VARS,18,17,10,p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
