k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
19,7,RAB,1,1,49,6,0,FORCED,1,1961,1730
19,7,RAB,1,2,49,6,1,FORCED,2,1961,2990
19,7,RAB,1,3,49,6,2,FORCED,3,1961,3960
19,7,RAB,1,4,49,5,0,FORCED,4,1961,4640
19,7,RAB,1,5,49,5,1,FORCED,5,1961,5230
19,7,RAB,1,6,49,5,2,FORCED,6,1961,5710
19,7,RAB,1,7,49,6,3,FORCED,7,1961,6080
19,7,RAB,1,8,49,6,4,not_forced,7,1961,6500
19,7,RAB,1,9,49,6,5,not_forced,7,1961,6900
19,7,RAB,1,10,49,4,0,FORCED,8,1961,7170
19,7,RAB,1,11,49,4,1,FORCED,9,1961,7400
19,7,RAB,1,12,49,4,2,FORCED,10,1961,7580
19,7,RAB,1,13,49,5,3,FORCED,11,1961,7700
19,7,RAB,1,14,49,5,4,not_forced,11,1961,7840
19,7,RAB,1,15,49,5,5,not_forced,11,1961,7990
19,7,RAB,1,16,49,3,0,not_forced,11,1961,8120
19,7,RAB,1,17,49,3,1,not_forced,11,1961,8250
19,7,RAB,1,18,49,3,2,not_forced,11,1961,8380
19,7,RAB,1,19,49,4,3,FORCED,12,1961,8490
19,7,RAB,1,20,49,4,4,not_forced,12,1961,8610
19,7,RAB,1,21,49,4,5,not_forced,12,1961,8720
19,7,RAB,1,22,49,2,0,not_forced,12,1961,8830
19,7,RAB,1,23,49,2,1,not_forced,12,1961,8940
19,7,RAB,1,24,49,2,2,not_forced,12,1961,9050
19,7,RAB,1,25,49,3,3,not_forced,12,1961,9170
19,7,RAB,1,26,49,3,4,not_forced,12,1961,9310
19,7,RAB,1,27,49,3,5,not_forced,12,1961,9450
19,7,RAB,1,28,49,1,0,not_forced,12,1961,9570
19,7,RAB,1,29,49,1,1,not_forced,12,1961,9680
19,7,RAB,1,30,49,1,2,not_forced,12,1961,9800
19,7,RAB,1,31,49,2,3,not_forced,12,1961,9940
19,7,RAB,1,32,49,2,4,not_forced,12,1961,10110
19,7,RAB,1,33,49,2,5,not_forced,12,1961,10250
19,7,RAB,1,34,49,6,6,not_forced,12,1961,11430
19,7,RAB,1,35,49,1,3,not_forced,12,1961,12070
19,7,RAB,1,36,49,1,4,not_forced,12,1961,12770
19,7,RAB,1,37,49,1,5,not_forced,12,1961,13390
19,7,RAB,1,38,49,0,0,not_forced,12,1961,13560
19,7,RAB,1,39,49,0,1,not_forced,12,1961,13730
19,7,RAB,1,40,49,0,2,not_forced,12,1961,13900
19,7,RAB,1,41,49,5,6,not_forced,12,1961,15570
19,7,RAB,1,42,49,4,6,not_forced,12,1961,17220
19,7,RAB,1,43,49,0,3,not_forced,12,1961,18250
19,7,RAB,1,44,49,0,4,not_forced,12,1961,19320
19,7,RAB,1,45,49,0,5,not_forced,12,1961,20340
19,7,RAB,1,46,49,3,6,not_forced,12,1961,21990
19,7,RAB,1,47,49,2,6,not_forced,12,1961,23650
19,7,RAB,1,48,49,1,6,not_forced,12,1961,25300
19,7,RAB,1,49,49,0,6,not_forced,12,1961,26950
FINAL_RAB,19,7,1961,37,true,28370
19,7,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1961,28370
FORCED_VARS,19,7,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
