k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
13,5,RAB,1,1,49,6,0,FORCED,1,1824,1720
13,5,RAB,1,2,49,6,1,FORCED,2,1824,2830
13,5,RAB,1,3,49,6,2,FORCED,3,1824,3730
13,5,RAB,1,4,49,5,0,FORCED,4,1824,4410
13,5,RAB,1,5,49,4,0,FORCED,5,1824,4980
13,5,RAB,1,6,49,6,3,FORCED,6,1824,5410
13,5,RAB,1,7,49,5,1,FORCED,7,1824,5730
13,5,RAB,1,8,49,5,2,FORCED,8,1824,5990
13,5,RAB,1,9,49,4,1,FORCED,9,1824,6180
13,5,RAB,1,10,49,4,2,FORCED,10,1824,6340
13,5,RAB,1,11,49,5,3,FORCED,11,1824,6450
13,5,RAB,1,12,49,3,0,not_forced,11,1824,6570
13,5,RAB,1,13,49,4,3,FORCED,12,1824,6660
13,5,RAB,1,14,49,3,1,not_forced,12,1824,6750
13,5,RAB,1,15,49,3,2,not_forced,12,1824,6830
13,5,RAB,1,16,49,6,4,not_forced,12,1824,6940
13,5,RAB,1,17,49,6,5,not_forced,12,1824,7040
13,5,RAB,1,18,49,2,0,not_forced,12,1824,7130
13,5,RAB,1,19,49,2,1,not_forced,12,1824,7220
13,5,RAB,1,20,49,2,2,not_forced,12,1824,7310
13,5,RAB,1,21,49,3,3,not_forced,12,1824,7400
13,5,RAB,1,22,49,5,4,not_forced,12,1824,7500
13,5,RAB,1,23,49,5,5,not_forced,12,1824,7590
13,5,RAB,1,24,49,4,4,not_forced,12,1824,7700
13,5,RAB,1,25,49,4,5,not_forced,12,1824,7800
13,5,RAB,1,26,49,1,0,not_forced,12,1824,7950
13,5,RAB,1,27,49,2,3,not_forced,12,1824,8090
13,5,RAB,1,28,49,6,6,not_forced,12,1824,8360
RESUME_JUMP_FINAL,13,5,12,1824,8360
FINAL_RAB,13,5,1824,37,true,8680
13,5,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1824,8680
FORCED_VARS,13,5,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
