k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
8,19,RAB,1,1,49,6,0,FORCED,1,1457,1150
8,19,RAB,1,2,49,6,1,FORCED,2,1457,1780
8,19,RAB,1,3,49,6,2,FORCED,3,1457,2280
8,19,RAB,1,4,49,4,0,FORCED,4,1457,2620
8,19,RAB,1,5,49,5,0,FORCED,5,1457,2910
8,19,RAB,1,6,49,3,0,not_forced,5,1457,3250
8,19,RAB,1,7,49,6,3,FORCED,6,1457,3460
8,19,RAB,1,8,49,4,1,FORCED,7,1457,3590
8,19,RAB,1,9,49,4,2,FORCED,8,1457,3710
8,19,RAB,1,10,49,5,1,FORCED,9,1457,3800
8,19,RAB,1,11,49,5,2,FORCED,10,1457,3890
8,19,RAB,1,12,49,3,1,not_forced,10,1457,3980
8,19,RAB,1,13,49,3,2,not_forced,10,1457,4060
8,19,RAB,1,14,49,6,4,not_forced,10,1457,4160
8,19,RAB,1,15,49,6,5,not_forced,10,1457,4250
8,19,RAB,1,16,49,6,6,not_forced,10,1457,4350
8,19,RAB,1,17,49,4,3,FORCED,11,1457,4410
8,19,RAB,1,18,49,5,3,FORCED,12,1457,4470
8,19,RAB,1,19,49,3,3,not_forced,12,1457,4540
8,19,RAB,1,20,49,4,4,not_forced,12,1457,4610
8,19,RAB,1,21,49,4,5,not_forced,12,1457,4690
8,19,RAB,1,22,49,4,6,not_forced,12,1457,4760
8,19,RAB,1,23,49,5,4,not_forced,12,1457,4830
8,19,RAB,1,24,49,5,5,not_forced,12,1457,4900
8,19,RAB,1,25,49,5,6,not_forced,12,1457,4970
8,19,RAB,1,26,49,3,4,not_forced,12,1457,5070
8,19,RAB,1,27,49,3,5,not_forced,12,1457,5170
8,19,RAB,1,28,49,3,6,not_forced,12,1457,5270
8,19,RAB,1,29,49,0,0,not_forced,12,1457,5350
8,19,RAB,1,30,49,1,0,not_forced,12,1457,5420
8,19,RAB,1,31,49,2,0,not_forced,12,1457,5510
8,19,RAB,1,32,49,0,1,not_forced,12,1457,5620
8,19,RAB,1,33,49,0,2,not_forced,12,1457,5730
8,19,RAB,1,34,49,1,1,not_forced,12,1457,5840
8,19,RAB,1,35,49,1,2,not_forced,12,1457,5950
8,19,RAB,1,36,49,2,1,not_forced,12,1457,6060
8,19,RAB,1,37,49,2,2,not_forced,12,1457,6180
8,19,RAB,1,38,49,0,3,not_forced,12,1457,8740
8,19,RAB,1,39,49,1,3,not_forced,12,1457,11290
8,19,RAB,1,40,49,2,3,not_forced,12,1457,13840
8,19,RAB,1,41,49,0,4,not_forced,12,1457,16410
RESUME_JUMP_FINAL,8,19,12,1457,16410
FINAL_RAB,8,19,1457,37,true,18570
8,19,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1457,18570
FORCED_VARS,8,19,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
