k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
2,1,RAB,1,1,49,6,0,FORCED,1,1763,1580
2,1,RAB,1,2,49,6,1,FORCED,2,1763,2530
2,1,RAB,1,3,49,5,0,FORCED,3,1763,3300
2,1,RAB,1,4,49,5,1,FORCED,4,1763,3940
2,1,RAB,1,5,49,4,0,FORCED,5,1763,4460
2,1,RAB,1,6,49,4,1,FORCED,6,1763,4870
2,1,RAB,1,7,49,3,0,FORCED,7,1763,5190
2,1,RAB,1,8,49,6,2,FORCED,8,1763,5410
2,1,RAB,1,9,49,3,1,FORCED,9,1763,5580
2,1,RAB,1,10,49,5,2,FORCED,10,1763,5700
2,1,RAB,1,11,49,6,3,not_forced,10,1763,5820
2,1,RAB,1,12,49,4,2,FORCED,11,1763,5910
2,1,RAB,1,13,49,2,0,not_forced,11,1763,6060
2,1,RAB,1,14,49,5,3,not_forced,11,1763,6150
2,1,RAB,1,15,49,3,2,FORCED,12,1763,6220
2,1,RAB,1,16,49,2,1,not_forced,12,1763,6330
2,1,RAB,1,17,49,6,4,not_forced,12,1763,6400
2,1,RAB,1,18,49,4,3,not_forced,12,1763,6490
2,1,RAB,1,19,49,1,0,not_forced,12,1763,6620
2,1,RAB,1,20,49,5,4,not_forced,12,1763,6700
2,1,RAB,1,21,49,6,5,not_forced,12,1763,6790
2,1,RAB,1,22,49,3,3,not_forced,12,1763,6890
2,1,RAB,1,23,49,1,1,not_forced,12,1763,7200
2,1,RAB,1,24,49,4,4,not_forced,12,1763,7290
2,1,RAB,1,25,49,2,2,not_forced,12,1763,7400
2,1,RAB,1,26,49,5,5,not_forced,12,1763,7500
2,1,RAB,1,27,49,3,4,not_forced,12,1763,7610
2,1,RAB,1,28,49,4,5,not_forced,12,1763,7720
2,1,RAB,1,29,49,2,3,not_forced,12,1763,7880
2,1,RAB,1,30,49,1,2,not_forced,12,1763,8240
2,1,RAB,1,31,49,3,5,not_forced,12,1763,8550
2,1,RAB,1,32,49,6,6,not_forced,12,1763,8920
2,1,RAB,1,33,49,2,4,not_forced,12,1763,9100
2,1,RAB,1,34,49,1,3,not_forced,12,1763,11070
RESUME_JUMP_FINAL,2,1,12,1763,11070
FINAL_RAB,2,1,1763,37,true,12640
2,1,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1763,12640
FORCED_VARS,2,1,12,p30 p31 p32 p40 p41 p42 p50 p51 p52 p60 p61 p62
