k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
15,14,RAB,1,1,35,3,0,FORCED,1,1734,960
15,14,RAB,1,2,35,4,0,FORCED,2,1734,1790
15,14,RAB,1,3,35,5,0,FORCED,3,1734,2520
15,14,RAB,1,4,35,6,0,FORCED,4,1734,3110
15,14,RAB,1,5,35,2,0,not_forced,4,1734,3860
15,14,RAB,1,6,35,3,1,FORCED,5,1734,4260
15,14,RAB,1,7,35,3,2,FORCED,6,1734,4610
15,14,RAB,1,8,35,4,1,FORCED,7,1734,4920
15,14,RAB,1,9,35,4,2,FORCED,8,1734,5190
15,14,RAB,1,10,35,5,1,FORCED,9,1734,5410
15,14,RAB,1,11,35,5,2,FORCED,10,1734,5590
15,14,RAB,1,12,35,6,1,FORCED,11,1734,5740
15,14,RAB,1,13,35,6,2,FORCED,12,1734,5850
15,14,RAB,1,14,35,2,1,not_forced,12,1734,5970
15,14,RAB,1,15,35,2,2,not_forced,12,1734,6080
15,14,RAB,1,16,35,3,3,FORCED,13,1734,6170
15,14,RAB,1,17,35,3,4,FORCED,14,1734,6240
15,14,RAB,1,18,35,4,3,FORCED,15,1734,6300
15,14,RAB,1,19,35,4,4,FORCED,16,1734,6350
15,14,RAB,1,20,35,5,3,FORCED,17,1734,6400
15,14,RAB,1,21,35,5,4,FORCED,18,1734,6440
FINAL_RAB,15,14,1734,31,SKIPPED,6440
FINAL_SAT,15,14,1734,31,SKIPPED,6440
15,14,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,18,1734,6440
FORCED_VARS,15,14,18,p30 p31 p32 p33 p34 p40 p41 p42 p43 p44 p50 p51 p52 p53 p54 p60 p61 p62
