k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
3,18,RAB,1,1,49,5,0,FORCED,1,1364,1160
3,18,RAB,1,2,49,6,0,FORCED,2,1364,1980
3,18,RAB,1,3,49,5,1,FORCED,3,1364,2440
3,18,RAB,1,4,49,6,1,FORCED,4,1364,2820
3,18,RAB,1,5,49,5,2,FORCED,5,1364,3070
3,18,RAB,1,6,49,6,2,FORCED,6,1364,3260
3,18,RAB,1,7,49,2,0,not_forced,6,1364,3440
3,18,RAB,1,8,49,3,0,not_forced,6,1364,3620
3,18,RAB,1,9,49,4,0,not_forced,6,1364,3810
3,18,RAB,1,10,49,5,3,not_forced,6,1364,3980
3,18,RAB,1,11,49,5,4,not_forced,6,1364,4160
3,18,RAB,1,12,49,6,3,not_forced,6,1364,4330
3,18,RAB,1,13,49,6,4,not_forced,6,1364,4500
3,18,RAB,1,14,49,2,1,not_forced,6,1364,4680
3,18,RAB,1,15,49,3,1,not_forced,6,1364,4850
3,18,RAB,1,16,49,4,1,not_forced,6,1364,5020
3,18,RAB,1,17,49,5,5,not_forced,6,1364,5280
3,18,RAB,1,18,49,6,5,not_forced,6,1364,5540
3,18,RAB,1,19,49,2,2,not_forced,6,1364,5720
3,18,RAB,1,20,49,3,2,not_forced,6,1364,5900
3,18,RAB,1,21,49,4,2,not_forced,6,1364,6060
3,18,RAB,1,22,49,5,6,not_forced,6,1364,6350
3,18,RAB,1,23,49,6,6,not_forced,6,1364,6640
3,18,RAB,1,24,49,2,3,not_forced,6,1364,6840
3,18,RAB,1,25,49,2,4,not_forced,6,1364,7050
3,18,RAB,1,26,49,3,3,not_forced,6,1364,7260
3,18,RAB,1,27,49,3,4,not_forced,6,1364,7460
3,18,RAB,1,28,49,4,3,not_forced,6,1364,7680
3,18,RAB,1,29,49,4,4,not_forced,6,1364,7890
3,18,RAB,1,30,49,2,5,not_forced,6,1364,8240
3,18,RAB,1,31,49,3,5,not_forced,6,1364,8610
3,18,RAB,1,32,49,4,5,not_forced,6,1364,8980
3,18,RAB,1,33,49,0,0,not_forced,6,1364,12980
3,18,RAB,1,34,49,1,0,not_forced,6,1364,16950
RESUME_JUMP_FINAL,3,18,6,1364,16950
FINAL_RAB,3,18,1364,43,true,21610
3,18,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,6,1364,21610
FORCED_VARS,3,18,6,p50 p51 p52 p60 p61 p62
