k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
11,18,RAB,1,1,49,5,0,FORCED,1,1488,1030
11,18,RAB,1,2,49,6,0,FORCED,2,1488,1820
11,18,RAB,1,3,49,5,1,FORCED,3,1488,2260
11,18,RAB,1,4,49,5,2,FORCED,4,1488,2640
11,18,RAB,1,5,49,5,3,FORCED,5,1488,2960
11,18,RAB,1,6,49,5,4,FORCED,6,1488,3200
11,18,RAB,1,7,49,6,1,FORCED,7,1488,3350
11,18,RAB,1,8,49,6,2,FORCED,8,1488,3480
11,18,RAB,1,9,49,6,3,FORCED,9,1488,3570
11,18,RAB,1,10,49,6,4,FORCED,10,1488,3640
11,18,RAB,1,11,49,2,0,not_forced,10,1488,3710
11,18,RAB,1,12,49,3,0,not_forced,10,1488,3760
11,18,RAB,1,13,49,4,0,not_forced,10,1488,3810
11,18,RAB,1,14,49,2,1,not_forced,10,1488,3870
11,18,RAB,1,15,49,2,2,not_forced,10,1488,3920
11,18,RAB,1,16,49,2,3,not_forced,10,1488,3980
11,18,RAB,1,17,49,2,4,not_forced,10,1488,4030
11,18,RAB,1,18,49,3,1,not_forced,10,1488,4090
11,18,RAB,1,19,49,3,2,not_forced,10,1488,4140
11,18,RAB,1,20,49,3,3,not_forced,10,1488,4200
11,18,RAB,1,21,49,3,4,not_forced,10,1488,4260
11,18,RAB,1,22,49,4,1,not_forced,10,1488,4310
11,18,RAB,1,23,49,4,2,not_forced,10,1488,4370
11,18,RAB,1,24,49,4,3,not_forced,10,1488,4440
11,18,RAB,1,25,49,4,4,not_forced,10,1488,4500
11,18,RAB,1,26,49,5,5,not_forced,10,1488,4550
11,18,RAB,1,27,49,5,6,not_forced,10,1488,4610
11,18,RAB,1,28,49,6,5,not_forced,10,1488,4660
11,18,RAB,1,29,49,6,6,not_forced,10,1488,4710
11,18,RAB,1,30,49,0,0,not_forced,10,1488,5030
11,18,RAB,1,31,49,1,0,not_forced,10,1488,5340
11,18,RAB,1,32,49,2,5,not_forced,10,1488,5400
11,18,RAB,1,33,49,2,6,not_forced,10,1488,5460
11,18,RAB,1,34,49,3,5,not_forced,10,1488,5530
11,18,RAB,1,35,49,3,6,not_forced,10,1488,5590
11,18,RAB,1,36,49,4,5,not_forced,10,1488,5660
11,18,RAB,1,37,49,4,6,not_forced,10,1488,5730
11,18,RAB,1,38,49,0,1,not_forced,10,1488,6030
11,18,RAB,1,39,49,0,2,not_forced,10,1488,6340
11,18,RAB,1,40,49,0,3,not_forced,10,1488,6640
11,18,RAB,1,41,49,0,4,not_forced,10,1488,6940
11,18,RAB,1,42,49,1,1,not_forced,10,1488,7250
11,18,RAB,1,43,49,1,2,not_forced,10,1488,7560
11,18,RAB,1,44,49,1,3,not_forced,10,1488,7870
11,18,RAB,1,45,49,1,4,not_forced,10,1488,8160
11,18,RAB,1,46,49,0,5,not_forced,10,1488,8470
11,18,RAB,1,47,49,0,6,not_forced,10,1488,8780
11,18,RAB,1,48,49,1,5,not_forced,10,1488,9080
11,18,RAB,1,49,49,1,6,not_forced,10,1488,9380
FINAL_RAB,11,18,1488,39,true,9550
11,18,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,10,1488,9550
FORCED_VARS,11,18,10,p50 p51 p52 p53 p54 p60 p61 p62 p63 p64
