k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
21,15,RAB,1,1,49,5,0,FORCED,1,1947,1200
21,15,RAB,1,2,49,5,1,FORCED,2,1947,2240
21,15,RAB,1,3,49,6,0,FORCED,3,1947,3160
21,15,RAB,1,4,49,6,1,FORCED,4,1947,3940
21,15,RAB,1,5,49,5,2,FORCED,5,1947,4520
21,15,RAB,1,6,49,5,3,FORCED,6,1947,5010
21,15,RAB,1,7,49,5,4,FORCED,7,1947,5390
21,15,RAB,1,8,49,5,5,FORCED,8,1947,5660
21,15,RAB,1,9,49,6,2,FORCED,9,1947,5840
21,15,RAB,1,10,49,6,3,FORCED,10,1947,5970
21,15,RAB,1,11,49,6,4,FORCED,11,1947,6060
21,15,RAB,1,12,49,6,5,FORCED,12,1947,6140
FINAL_RAB,21,15,1947,37,SKIPPED,6140
FINAL_SAT,21,15,1947,37,SKIPPED,6140
21,15,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,12,1947,6140
FORCED_VARS,21,15,12,p50 p51 p52 p53 p54 p55 p60 p61 p62 p63 p64 p65
