k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
2,8,RAB,1,1,42,4,0,FORCED,1,1591,1250
2,8,RAB,1,2,42,5,0,FORCED,2,1591,2260
2,8,RAB,1,3,42,6,0,FORCED,3,1591,3040
2,8,RAB,1,4,42,4,1,FORCED,4,1591,3550
2,8,RAB,1,5,42,5,1,FORCED,5,1591,3990
2,8,RAB,1,6,42,6,1,FORCED,6,1591,4330
2,8,RAB,1,7,42,3,0,not_forced,6,1591,4730
2,8,RAB,1,8,42,3,1,not_forced,6,1591,5100
2,8,RAB,1,9,42,4,2,FORCED,7,1591,5310
2,8,RAB,1,10,42,5,2,FORCED,8,1591,5510
2,8,RAB,1,11,42,6,2,FORCED,9,1591,5650
2,8,RAB,1,12,42,3,2,not_forced,9,1591,5810
2,8,RAB,1,13,42,4,3,not_forced,9,1591,5960
2,8,RAB,1,14,42,5,3,not_forced,9,1591,6110
2,8,RAB,1,15,42,6,3,not_forced,9,1591,6260
2,8,RAB,1,16,42,1,0,not_forced,9,1591,6570
2,8,RAB,1,17,42,2,0,not_forced,9,1591,6890
2,8,RAB,1,18,42,3,3,not_forced,9,1591,7060
2,8,RAB,1,19,42,4,4,not_forced,9,1591,7210
2,8,RAB,1,20,42,5,4,not_forced,9,1591,7370
2,8,RAB,1,21,42,6,4,not_forced,9,1591,7510
2,8,RAB,1,22,42,1,1,not_forced,9,1591,7720
2,8,RAB,1,23,42,2,1,not_forced,9,1591,7920
2,8,RAB,1,24,42,3,4,not_forced,9,1591,8190
2,8,RAB,1,25,42,4,5,not_forced,9,1591,8370
2,8,RAB,1,26,42,5,5,not_forced,9,1591,8560
2,8,RAB,1,27,42,6,5,not_forced,9,1591,8740
2,8,RAB,1,28,42,1,2,not_forced,9,1591,9270
RESUME_JUMP_FINAL,2,8,9,1591,9270
FINAL_RAB,2,8,1591,40,true,22560
2,8,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,9,1591,22560
FORCED_VARS,2,8,9,p40 p41 p42 p50 p51 p52 p60 p61 p62
