k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
3,20,RAB,1,1,49,5,0,FORCED,1,1276,1050
3,20,RAB,1,2,49,6,0,FORCED,2,1276,1790
3,20,RAB,1,3,49,5,1,FORCED,3,1276,2200
3,20,RAB,1,4,49,6,1,FORCED,4,1276,2530
3,20,RAB,1,5,49,4,0,not_forced,4,1276,2870
3,20,RAB,1,6,49,5,2,FORCED,5,1276,3100
3,20,RAB,1,7,49,6,2,FORCED,6,1276,3260
3,20,RAB,1,8,49,4,1,not_forced,6,1276,3420
3,20,RAB,1,9,49,4,2,not_forced,6,1276,3570
3,20,RAB,1,10,49,5,3,not_forced,6,1276,3720
3,20,RAB,1,11,49,5,4,not_forced,6,1276,3880
3,20,RAB,1,12,49,6,3,not_forced,6,1276,4030
3,20,RAB,1,13,49,6,4,not_forced,6,1276,4170
3,20,RAB,1,14,49,4,3,not_forced,6,1276,4370
3,20,RAB,1,15,49,4,4,not_forced,6,1276,4570
3,20,RAB,1,16,49,5,5,not_forced,6,1276,5010
3,20,RAB,1,17,49,6,5,not_forced,6,1276,5440
3,20,RAB,1,18,49,5,6,not_forced,6,1276,6870
3,20,RAB,1,19,49,6,6,not_forced,6,1276,9460
3,20,RAB,1,20,49,0,0,not_forced,6,1276,9630
3,20,RAB,1,21,49,1,0,not_forced,6,1276,9800
3,20,RAB,1,22,49,2,0,not_forced,6,1276,9970
3,20,RAB,1,23,49,3,0,not_forced,6,1276,10140
3,20,RAB,1,24,49,4,5,not_forced,6,1276,11250
3,20,RAB,1,25,49,0,1,not_forced,6,1276,11460
3,20,RAB,1,26,49,1,1,not_forced,6,1276,11670
3,20,RAB,1,27,49,2,1,not_forced,6,1276,11880
3,20,RAB,1,28,49,3,1,not_forced,6,1276,12090
RESUME_JUMP_FINAL,3,20,6,1276,12090
FINAL_RAB,3,20,1276,43,true,124820
3,20,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,6,1276,124820
FORCED_VARS,3,20,6,p50 p51 p52 p60 p61 p62
