k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
21,13,RAB,1,1,49,6,0,FORCED,1,2124,1520
21,13,RAB,1,2,49,6,1,FORCED,2,2124,2810
21,13,RAB,1,3,49,6,2,FORCED,3,2124,3850
21,13,RAB,1,4,49,6,3,FORCED,4,2124,4700
21,13,RAB,1,5,49,6,4,FORCED,5,2124,5400
21,13,RAB,1,6,49,6,5,FORCED,6,2124,5930
21,13,RAB,1,7,49,4,0,FORCED,7,2124,6240
21,13,RAB,1,8,49,4,1,FORCED,8,2124,6500
21,13,RAB,1,9,49,5,0,FORCED,9,2124,6730
21,13,RAB,1,10,49,5,1,FORCED,10,2124,6920
21,13,RAB,1,11,49,4,2,FORCED,11,2124,7060
21,13,RAB,1,12,49,4,3,FORCED,12,2124,7180
21,13,RAB,1,13,49,4,4,FORCED,13,2124,7280
21,13,RAB,1,14,49,4,5,FORCED,14,2124,7360
FINAL_RAB,21,13,2124,35,SKIPPED,7370
FINAL_SAT,21,13,2124,35,SKIPPED,7370
21,13,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,14,2124,7370
FORCED_VARS,21,13,14,p40 p41 p42 p43 p44 p45 p50 p51 p60 p61 p62 p63 p64 p65
