k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
3,12,RAB,1,1,49,6,0,FORCED,1,1584,1410
3,12,RAB,1,2,49,6,1,FORCED,2,1584,2190
3,12,RAB,1,3,49,5,0,FORCED,3,1584,2800
3,12,RAB,1,4,49,6,2,FORCED,4,1584,3290
3,12,RAB,1,5,49,4,0,FORCED,5,1584,3660
3,12,RAB,1,6,49,5,1,FORCED,6,1584,3930
3,12,RAB,1,7,49,4,1,FORCED,7,1584,4140
3,12,RAB,1,8,49,5,2,FORCED,8,1584,4280
3,12,RAB,1,9,49,6,3,not_forced,8,1584,4440
3,12,RAB,1,10,49,6,4,not_forced,8,1584,4600
3,12,RAB,1,11,49,4,2,FORCED,9,1584,4710
3,12,RAB,1,12,49,2,0,not_forced,9,1584,4830
3,12,RAB,1,13,49,3,0,not_forced,9,1584,4970
3,12,RAB,1,14,49,5,3,not_forced,9,1584,5090
3,12,RAB,1,15,49,5,4,not_forced,9,1584,5200
3,12,RAB,1,16,49,6,5,not_forced,9,1584,5380
3,12,RAB,1,17,49,4,3,not_forced,9,1584,5500
3,12,RAB,1,18,49,4,4,not_forced,9,1584,5610
3,12,RAB,1,19,49,2,1,not_forced,9,1584,5730
3,12,RAB,1,20,49,3,1,not_forced,9,1584,5860
3,12,RAB,1,21,49,1,0,not_forced,9,1584,6040
3,12,RAB,1,22,49,6,6,not_forced,9,1584,6270
3,12,RAB,1,23,49,2,2,not_forced,9,1584,6400
3,12,RAB,1,24,49,3,2,not_forced,9,1584,6530
3,12,RAB,1,25,49,5,5,not_forced,9,1584,6810
3,12,RAB,1,26,49,1,1,not_forced,9,1584,7020
3,12,RAB,1,27,49,4,5,not_forced,9,1584,7200
3,12,RAB,1,28,49,1,2,not_forced,9,1584,7560
3,12,RAB,1,29,49,5,6,not_forced,9,1584,7810
3,12,RAB,1,30,49,4,6,not_forced,9,1584,8910
3,12,RAB,1,31,49,2,3,not_forced,9,1584,9100
3,12,RAB,1,32,49,2,4,not_forced,9,1584,9290
3,12,RAB,1,33,49,3,3,not_forced,9,1584,9490
3,12,RAB,1,34,49,3,4,not_forced,9,1584,9680
RESUME_JUMP_FINAL,3,12,9,1584,9680
FINAL_RAB,3,12,1584,40,true,19540
3,12,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,9,1584,19540
FORCED_VARS,3,12,9,p40 p41 p42 p50 p51 p52 p60 p61 p62
