k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
4,17,RAB,1,1,49,6,0,FORCED,1,1426,1130
4,17,RAB,1,2,49,6,1,FORCED,2,1426,1800
4,17,RAB,1,3,49,6,2,FORCED,3,1426,2280
4,17,RAB,1,4,49,5,0,FORCED,4,1426,2650
4,17,RAB,1,5,49,6,3,FORCED,5,1426,2930
4,17,RAB,1,6,49,5,1,FORCED,6,1426,3130
4,17,RAB,1,7,49,5,2,FORCED,7,1426,3260
4,17,RAB,1,8,49,6,4,not_forced,7,1426,3460
4,17,RAB,1,9,49,5,3,FORCED,8,1426,3560
4,17,RAB,1,10,49,3,0,not_forced,8,1426,3660
4,17,RAB,1,11,49,4,0,not_forced,8,1426,3770
4,17,RAB,1,12,49,3,1,not_forced,8,1426,3870
4,17,RAB,1,13,49,4,1,not_forced,8,1426,3970
4,17,RAB,1,14,49,3,2,not_forced,8,1426,4080
4,17,RAB,1,15,49,4,2,not_forced,8,1426,4190
4,17,RAB,1,16,49,6,5,not_forced,8,1426,4650
4,17,RAB,1,17,49,5,4,not_forced,8,1426,4760
4,17,RAB,1,18,49,3,3,not_forced,8,1426,4890
4,17,RAB,1,19,49,4,3,not_forced,8,1426,5010
4,17,RAB,1,20,49,5,5,not_forced,8,1426,6210
4,17,RAB,1,21,49,6,6,not_forced,8,1426,13610
4,17,RAB,1,22,49,3,4,not_forced,8,1426,13890
4,17,RAB,1,23,49,4,4,not_forced,8,1426,14370
4,17,RAB,1,24,49,0,0,not_forced,8,1426,14500
4,17,RAB,1,25,49,1,0,not_forced,8,1426,14640
4,17,RAB,1,26,49,2,0,not_forced,8,1426,14780
4,17,RAB,1,27,49,0,1,not_forced,8,1426,14930
4,17,RAB,1,28,49,1,1,not_forced,8,1426,15080
4,17,RAB,1,29,49,2,1,not_forced,8,1426,15230
4,17,RAB,1,30,49,5,6,not_forced,8,1426,23300
4,17,RAB,1,31,49,0,2,not_forced,8,1426,23580
4,17,RAB,1,32,49,1,2,not_forced,8,1426,23860
4,17,RAB,1,33,49,2,2,not_forced,8,1426,24140
4,17,RAB,1,34,49,3,5,not_forced,8,1426,32190
4,17,RAB,1,35,49,4,5,not_forced,8,1426,40250
4,17,RAB,1,36,49,0,3,not_forced,8,1426,42770
4,17,RAB,1,37,49,1,3,not_forced,8,1426,45320
4,17,RAB,1,38,49,2,3,not_forced,8,1426,47860
4,17,RAB,1,39,49,3,6,not_forced,8,1426,58850
4,17,RAB,1,40,49,4,6,not_forced,8,1426,69600
4,17,RAB,1,41,49,0,4,not_forced,8,1426,74790
4,17,RAB,1,42,49,1,4,not_forced,8,1426,80000
4,17,RAB,1,43,49,2,4,not_forced,8,1426,85160
4,17,RAB,1,44,49,0,5,not_forced,8,1426,96490
4,17,RAB,1,45,49,1,5,not_forced,8,1426,109630
4,17,RAB,1,46,49,2,5,not_forced,8,1426,120830
RESUME_JUMP_FINAL,4,17,8,1426,120830
FINAL_RAB,4,17,1426,41,true,126830
4,17,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,8,1426,126830
FORCED_VARS,4,17,8,p50 p51 p52 p53 p60 p61 p62 p63
