k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
9,20,RAB,1,1,49,5,0,FORCED,1,1363,1070
9,20,RAB,1,2,49,5,1,FORCED,2,1363,1890
9,20,RAB,1,3,49,6,0,FORCED,3,1363,2510
9,20,RAB,1,4,49,6,1,FORCED,4,1363,2930
9,20,RAB,1,5,49,4,0,not_forced,4,1363,3300
9,20,RAB,1,6,49,4,1,not_forced,4,1363,3670
9,20,RAB,1,7,49,5,2,FORCED,5,1363,3920
9,20,RAB,1,8,49,5,3,FORCED,6,1363,4110
9,20,RAB,1,9,49,6,2,FORCED,7,1363,4250
9,20,RAB,1,10,49,6,3,FORCED,8,1363,4360
9,20,RAB,1,11,49,4,2,not_forced,8,1363,4470
9,20,RAB,1,12,49,4,3,not_forced,8,1363,4580
9,20,RAB,1,13,49,5,4,not_forced,8,1363,4710
9,20,RAB,1,14,49,5,5,not_forced,8,1363,4830
9,20,RAB,1,15,49,6,4,not_forced,8,1363,4950
9,20,RAB,1,16,49,6,5,not_forced,8,1363,5070
9,20,RAB,1,17,49,4,4,not_forced,8,1363,5340
9,20,RAB,1,18,49,4,5,not_forced,8,1363,5570
9,20,RAB,1,19,49,5,6,not_forced,8,1363,7950
9,20,RAB,1,20,49,6,6,not_forced,8,1363,10330
9,20,RAB,1,21,49,0,0,not_forced,8,1363,10450
9,20,RAB,1,22,49,0,1,not_forced,8,1363,10560
9,20,RAB,1,23,49,1,0,not_forced,8,1363,10670
9,20,RAB,1,24,49,1,1,not_forced,8,1363,10780
9,20,RAB,1,25,49,2,0,not_forced,8,1363,10900
9,20,RAB,1,26,49,2,1,not_forced,8,1363,11000
9,20,RAB,1,27,49,3,0,not_forced,8,1363,11120
9,20,RAB,1,28,49,3,1,not_forced,8,1363,11230
9,20,RAB,1,29,49,4,6,not_forced,8,1363,16870
RESUME_JUMP_FINAL,9,20,8,1363,16870
FINAL_RAB,9,20,1363,41,true,20850
9,20,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,8,1363,20850
FORCED_VARS,9,20,8,p50 p51 p52 p53 p60 p61 p62 p63
