k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
16,14,RAB,1,1,35,3,0,FORCED,1,1734,1000
16,14,RAB,1,2,35,4,0,FORCED,2,1734,1870
16,14,RAB,1,3,35,5,0,FORCED,3,1734,2630
16,14,RAB,1,4,35,6,0,FORCED,4,1734,3240
16,14,RAB,1,5,35,2,0,not_forced,4,1734,4000
16,14,RAB,1,6,35,3,1,FORCED,5,1734,4400
16,14,RAB,1,7,35,4,1,FORCED,6,1734,4750
16,14,RAB,1,8,35,5,1,FORCED,7,1734,5060
16,14,RAB,1,9,35,6,1,FORCED,8,1734,5320
16,14,RAB,1,10,35,2,1,not_forced,8,1734,5620
16,14,RAB,1,11,35,3,2,FORCED,9,1734,5780
16,14,RAB,1,12,35,3,3,FORCED,10,1734,5930
16,14,RAB,1,13,35,3,4,FORCED,11,1734,6080
16,14,RAB,1,14,35,4,2,FORCED,12,1734,6170
16,14,RAB,1,15,35,4,3,FORCED,13,1734,6260
16,14,RAB,1,16,35,4,4,FORCED,14,1734,6340
16,14,RAB,1,17,35,5,2,FORCED,15,1734,6400
16,14,RAB,1,18,35,5,3,FORCED,16,1734,6450
16,14,RAB,1,19,35,5,4,FORCED,17,1734,6500
FINAL_RAB,16,14,1734,32,SKIPPED,6510
FINAL_SAT,16,14,1734,32,SKIPPED,6510
16,14,RAB,1,0,0,-1,-1,RESULT_DET0_TRUE,17,1734,6510
FORCED_VARS,16,14,17,p30 p31 p32 p33 p34 p40 p41 p42 p43 p44 p50 p51 p52 p53 p54 p60 p61
