k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
13,12,RAB,1,1,49,6,0,FORCED,1,1728,1570
13,12,RAB,1,2,49,6,1,FORCED,2,1728,2590
13,12,RAB,1,3,49,6,2,FORCED,3,1728,3410
13,12,RAB,1,4,49,5,0,FORCED,4,1728,4010
13,12,RAB,1,5,49,6,3,FORCED,5,1728,4500
13,12,RAB,1,6,49,4,0,FORCED,6,1728,4840
13,12,RAB,1,7,49,5,1,FORCED,7,1728,5100
13,12,RAB,1,8,49,5,2,FORCED,8,1728,5310
13,12,RAB,1,9,49,4,1,FORCED,9,1728,5460
13,12,RAB,1,10,49,4,2,FORCED,10,1728,5580
13,12,RAB,1,11,49,5,3,FORCED,11,1728,5670
13,12,RAB,1,12,49,4,3,FORCED,12,1728,5740
13,12,RAB,1,13,49,6,4,not_forced,12,1728,5820
13,12,RAB,1,14,49,6,5,not_forced,12,1728,5890
13,12,RAB,1,15,49,2,0,not_forced,12,1728,5960
13,12,RAB,1,16,49,3,0,not_forced,12,1728,6030
13,12,RAB,1,17,49,5,4,not_forced,12,1728,6090
13,12,RAB,1,18,49,5,5,not_forced,12,1728,6170
13,12,RAB,1,19,49,2,1,not_forced,12,1728,6230
13,12,RAB,1,20,49,2,2,not_forced,12,1728,6300
13,12,RAB,1,21,49,3,1,not_forced,12,1728,6360
13,12,RAB,1,22,49,3,2,not_forced,12,1728,6420
13,12,RAB,1,23,49,1,0,not_forced,12,1728,6500
13,12,RAB,1,24,49,4,4,not_forced,12,1728,6570
13,12,RAB,1,25,49,4,5,not_forced,12,1728,6630
13,12,RAB,1,26,49,6,6,not_forced,12,1728,6810
13,12,RAB,1,27,49,1,1,not_forced,12,1728,6890
13,12,RAB,1,28,49,1,2,not_forced,12,1728,6970
13,12,RAB,1,29,49,2,3,not_forced,12,1728,7040
13,12,RAB,1,30,49,3,3,not_forced,12,1728,7110
RESUME_JUMP_FINAL,13,12,12,1728,7110
FINAL_RAB,13,12,1728,37,true,7290
13,12,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1728,7290
FORCED_VARS,13,12,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
