k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
1,6,RAB,1,1,49,6,0,FORCED,1,1591,1410
1,6,RAB,1,2,49,5,0,FORCED,2,1591,2200
1,6,RAB,1,3,49,6,1,FORCED,3,1591,2850
1,6,RAB,1,4,49,6,2,FORCED,4,1591,3350
1,6,RAB,1,5,49,5,1,FORCED,5,1591,3720
1,6,RAB,1,6,49,4,0,FORCED,6,1591,4020
1,6,RAB,1,7,49,5,2,FORCED,7,1591,4230
1,6,RAB,1,8,49,6,3,not_forced,7,1591,4460
1,6,RAB,1,9,49,3,0,not_forced,7,1591,4720
1,6,RAB,1,10,49,4,1,FORCED,8,1591,4880
1,6,RAB,1,11,49,5,3,not_forced,8,1591,5050
1,6,RAB,1,12,49,6,4,not_forced,8,1591,5250
1,6,RAB,1,13,49,4,2,FORCED,9,1591,5370
1,6,RAB,1,14,49,2,0,not_forced,9,1591,5530
1,6,RAB,1,15,49,3,1,not_forced,9,1591,5670
1,6,RAB,1,16,49,5,4,not_forced,9,1591,5830
1,6,RAB,1,17,49,6,5,not_forced,9,1591,6110
1,6,RAB,1,18,49,4,3,not_forced,9,1591,6260
1,6,RAB,1,19,49,3,2,not_forced,9,1591,6390
1,6,SAT,1,20,49,1,0,not_forced,9,1591,19870
1,6,SAT,1,21,49,2,1,not_forced,9,1591,27850
1,6,SAT,1,22,49,5,5,not_forced,9,1591,37690
1,6,SAT,1,23,49,2,2,not_forced,9,1591,45940
1,6,SAT,1,24,49,4,4,not_forced,9,1591,54250
1,6,SAT,1,25,49,3,3,not_forced,9,1591,60830
1,6,SAT,1,26,49,6,6,not_forced,9,1591,72200
1,6,SAT,1,27,49,1,1,not_forced,9,1591,79210
1,6,SAT,1,28,49,4,5,not_forced,9,1591,87730
1,6,SAT,1,29,49,2,3,not_forced,9,1591,94010
1,6,SAT,1,30,49,3,4,not_forced,9,1591,100340
1,6,SAT,1,31,49,1,2,not_forced,9,1591,106670
1,6,SAT,1,32,49,5,6,not_forced,9,1591,114090
1,6,SAT,1,33,49,2,4,not_forced,9,1591,120220
1,6,SAT,1,34,49,3,5,not_forced,9,1591,125570
1,6,SAT,1,35,49,0,0,not_forced,9,1591,141770
1,6,SAT,1,36,49,1,3,not_forced,9,1591,148250
1,6,SAT,1,37,49,4,6,not_forced,9,1591,154310
1,6,SAT,1,38,49,2,5,not_forced,9,1591,159890
1,6,SAT,1,39,49,1,4,not_forced,9,1591,167210
1,6,SAT,1,40,49,0,1,not_forced,9,1591,183430
1,6,SAT,1,41,49,3,6,not_forced,9,1591,191230
1,6,SAT,1,42,49,0,2,not_forced,9,1591,207440
1,6,SAT,1,43,49,1,5,not_forced,9,1591,214800
1,6,SAT,1,44,49,2,6,not_forced,9,1591,223940
1,6,SAT,1,45,49,0,3,not_forced,9,1591,229580
1,6,SAT,1,46,49,1,6,not_forced,9,1591,240510
1,6,SAT,1,47,49,0,4,not_forced,9,1591,246160
1,6,SAT,1,48,49,0,5,not_forced,9,1591,251820
1,6,SAT,1,49,49,0,6,not_forced,9,1591,257480
1,6,SAT,2,1,40,6,3,not_forced,9,1591,262840
1,6,SAT,2,2,40,3,0,not_forced,9,1591,267290
1,6,SAT,2,3,40,5,3,not_forced,9,1591,276470
1,6,SAT,2,4,40,6,4,not_forced,9,1591,282310
1,6,SAT,2,5,40,2,0,not_forced,9,1591,289450
1,6,SAT,2,6,40,3,1,not_forced,9,1591,297960
1,6,SAT,2,7,40,5,4,not_forced,9,1591,306890
1,6,SAT,2,8,40,6,5,not_forced,9,1591,314080
1,6,SAT,2,9,40,4,3,not_forced,9,1591,323090
1,6,SAT,2,10,40,3,2,not_forced,9,1591,331960
1,6,SAT,2,11,40,1,0,not_forced,9,1591,346560
1,6,SAT,2,12,40,2,1,not_forced,9,1591,354900
1,6,SAT,2,13,40,5,5,not_forced,9,1591,365040
1,6,SAT,2,14,40,2,2,not_forced,9,1591,373430
1,6,SAT,2,15,40,4,4,not_forced,9,1591,381890
1,6,SAT,2,16,40,3,3,not_forced,9,1591,388560
1,6,SAT,2,17,40,6,6,not_forced,9,1591,400150
1,6,SAT,2,18,40,1,1,not_forced,9,1591,407210
1,6,SAT,2,19,40,4,5,not_forced,9,1591,415730
1,6,SAT,2,20,40,2,3,not_forced,9,1591,422110
1,6,SAT,2,21,40,3,4,not_forced,9,1591,428540
1,6,SAT,2,22,40,1,2,not_forced,9,1591,434940
1,6,SAT,2,23,40,5,6,not_forced,9,1591,442400
1,6,SAT,2,24,40,2,4,not_forced,9,1591,448610
1,6,SAT,2,25,40,3,5,not_forced,9,1591,453930
1,6,SAT,2,26,40,0,0,not_forced,9,1591,470190
1,6,SAT,2,27,40,1,3,not_forced,9,1591,476670
1,6,SAT,2,28,40,4,6,not_forced,9,1591,482790
1,6,SAT,2,29,40,2,5,not_forced,9,1591,488390
1,6,SAT,2,30,40,1,4,not_forced,9,1591,495740
1,6,SAT,2,31,40,0,1,not_forced,9,1591,512020
1,6,SAT,2,32,40,3,6,not_forced,9,1591,519880
1,6,SAT,2,33,40,0,2,not_forced,9,1591,536240
1,6,SAT,2,34,40,1,5,not_forced,9,1591,543630
1,6,SAT,2,35,40,2,6,not_forced,9,1591,552830
1,6,SAT,2,36,40,0,3,not_forced,9,1591,558520
1,6,SAT,2,37,40,1,6,not_forced,9,1591,569550
1,6,SAT,2,38,40,0,4,not_forced,9,1591,575230
1,6,SAT,2,39,40,0,5,not_forced,9,1591,580910
1,6,SAT,2,40,40,0,6,not_forced,9,1591,586570
FINAL_RAB,1,6,1591,40,true,599670
FINAL_SAT,1,6,1591,40,true,677180
1,6,SAT,2,0,0,-1,-1,RESULT_BOTH_TRUE,9,1591,677180
FORCED_VARS,1,6,9,p40 p41 p42 p50 p51 p52 p60 p61 p62
