k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
12,21,RAB,1,1,49,6,0,FORCED,1,1200,800
12,21,RAB,1,2,49,6,1,FORCED,2,1200,1310
12,21,RAB,1,3,49,6,2,FORCED,3,1200,1670
12,21,RAB,1,4,49,6,3,FORCED,4,1200,1920
12,21,RAB,1,5,49,6,4,not_forced,4,1200,2210
12,21,RAB,1,6,49,6,5,not_forced,4,1200,2800
12,21,RAB,1,7,49,2,0,not_forced,4,1200,2950
12,21,RAB,1,8,49,3,0,not_forced,4,1200,3110
12,21,RAB,1,9,49,4,0,not_forced,4,1200,3270
12,21,RAB,1,10,49,5,0,not_forced,4,1200,3430
12,21,RAB,1,11,49,2,1,not_forced,4,1200,3590
12,21,RAB,1,12,49,3,1,not_forced,4,1200,3750
12,21,RAB,1,13,49,4,1,not_forced,4,1200,3920
12,21,RAB,1,14,49,5,1,not_forced,4,1200,4080
12,21,RAB,1,15,49,2,2,not_forced,4,1200,4250
12,21,RAB,1,16,49,2,3,not_forced,4,1200,4420
12,21,RAB,1,17,49,3,2,not_forced,4,1200,4600
12,21,RAB,1,18,49,3,3,not_forced,4,1200,4770
12,21,RAB,1,19,49,4,2,not_forced,4,1200,4940
12,21,RAB,1,20,49,4,3,not_forced,4,1200,5120
12,21,RAB,1,21,49,5,2,not_forced,4,1200,5290
12,21,RAB,1,22,49,5,3,not_forced,4,1200,5460
12,21,RAB,1,23,49,0,0,not_forced,4,1200,5660
12,21,RAB,1,24,49,1,0,not_forced,4,1200,5850
12,21,RAB,1,25,49,6,6,not_forced,4,1200,15530
12,21,RAB,1,26,49,0,1,not_forced,4,1200,15720
12,21,RAB,1,27,49,1,1,not_forced,4,1200,15920
12,21,RAB,1,28,49,0,2,not_forced,4,1200,16200
RESUME_JUMP_FINAL,12,21,4,1200,16200
FINAL_RAB,12,21,1200,45,true,25180
12,21,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,4,1200,25180
FORCED_VARS,12,21,4,p60 p61 p62 p63
