k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
5,13,RAB,1,1,49,6,0,FORCED,1,1656,1450
5,13,RAB,1,2,49,6,1,FORCED,2,1656,2300
5,13,RAB,1,3,49,4,0,FORCED,3,1656,2940
5,13,RAB,1,4,49,5,0,FORCED,4,1656,3510
5,13,RAB,1,5,49,6,2,FORCED,5,1656,3940
5,13,RAB,1,6,49,4,1,FORCED,6,1656,4260
5,13,RAB,1,7,49,5,1,FORCED,7,1656,4520
5,13,RAB,1,8,49,6,3,FORCED,8,1656,4710
5,13,RAB,1,9,49,4,2,FORCED,9,1656,4840
5,13,RAB,1,10,49,5,2,FORCED,10,1656,4960
5,13,RAB,1,11,49,4,3,FORCED,11,1656,5050
5,13,RAB,1,12,49,5,3,FORCED,12,1656,5110
5,13,RAB,1,13,49,3,0,not_forced,12,1656,5180
5,13,RAB,1,14,49,6,4,not_forced,12,1656,5250
5,13,RAB,1,15,49,3,1,not_forced,12,1656,5310
5,13,RAB,1,16,49,6,5,not_forced,12,1656,5390
5,13,RAB,1,17,49,4,4,not_forced,12,1656,5460
5,13,RAB,1,18,49,5,4,not_forced,12,1656,5520
5,13,RAB,1,19,49,3,2,not_forced,12,1656,5580
5,13,RAB,1,20,49,3,3,not_forced,12,1656,5640
5,13,RAB,1,21,49,4,5,not_forced,12,1656,5730
5,13,RAB,1,22,49,5,5,not_forced,12,1656,5810
5,13,RAB,1,23,49,1,0,not_forced,12,1656,5880
5,13,RAB,1,24,49,2,0,not_forced,12,1656,5960
5,13,RAB,1,25,49,1,1,not_forced,12,1656,6030
5,13,RAB,1,26,49,2,1,not_forced,12,1656,6110
5,13,RAB,1,27,49,3,4,not_forced,12,1656,6210
5,13,RAB,1,28,49,1,2,not_forced,12,1656,6320
5,13,RAB,1,29,49,2,2,not_forced,12,1656,6430
5,13,RAB,1,30,49,3,5,not_forced,12,1656,6580
5,13,RAB,1,31,49,1,3,not_forced,12,1656,6790
5,13,RAB,1,32,49,2,3,not_forced,12,1656,7000
5,13,RAB,1,33,49,6,6,not_forced,12,1656,7300
5,13,RAB,1,34,49,4,6,not_forced,12,1656,7920
5,13,RAB,1,35,49,5,6,not_forced,12,1656,8530
5,13,RAB,1,36,49,1,4,not_forced,12,1656,8820
5,13,RAB,1,37,49,2,4,not_forced,12,1656,9130
RESUME_JUMP_FINAL,5,13,12,1656,9130
FINAL_RAB,5,13,1656,37,true,9410
5,13,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,1656,9410
FORCED_VARS,5,13,12,p40 p41 p42 p43 p50 p51 p52 p53 p60 p61 p62 p63
