k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
1,17,RAB,1,1,49,6,0,FORCED,1,1333,1060
1,17,RAB,1,2,49,6,1,FORCED,2,1333,1610
1,17,RAB,1,3,49,5,0,FORCED,3,1333,2040
1,17,RAB,1,4,49,6,2,FORCED,4,1333,2380
1,17,RAB,1,5,49,5,1,FORCED,5,1333,2610
1,17,RAB,1,6,49,6,3,not_forced,5,1333,2860
1,17,RAB,1,7,49,5,2,FORCED,6,1333,3040
1,17,RAB,1,8,49,3,0,not_forced,6,1333,3220
1,17,RAB,1,9,49,4,0,not_forced,6,1333,3410
1,17,RAB,1,10,49,6,4,not_forced,6,1333,3690
1,17,RAB,1,11,49,5,3,not_forced,6,1333,3880
1,17,RAB,1,12,49,3,1,not_forced,6,1333,4060
1,17,RAB,1,13,49,4,1,not_forced,6,1333,4250
1,17,RAB,1,14,49,6,5,not_forced,6,1333,5270
1,17,RAB,1,15,49,3,2,not_forced,6,1333,5450
1,17,RAB,1,16,49,4,2,not_forced,6,1333,5630
1,17,RAB,1,17,49,5,4,not_forced,6,1333,6080
1,17,RAB,1,18,49,5,5,not_forced,6,1333,7030
1,17,RAB,1,19,49,3,3,not_forced,6,1333,7260
1,17,RAB,1,20,49,4,3,not_forced,6,1333,7500
1,17,RAB,1,21,49,6,6,not_forced,6,1333,9850
1,17,RAB,1,22,49,0,0,not_forced,6,1333,10210
1,17,RAB,1,23,49,1,0,not_forced,6,1333,10580
1,17,RAB,1,24,49,2,0,not_forced,6,1333,10950
1,17,RAB,1,25,49,3,4,not_forced,6,1333,12090
1,17,RAB,1,26,49,4,4,not_forced,6,1333,13240
1,17,RAB,1,27,49,5,6,not_forced,6,1333,15790
1,17,RAB,1,28,49,0,1,not_forced,6,1333,16260
1,17,RAB,1,29,49,1,1,not_forced,6,1333,16720
1,17,RAB,1,30,49,2,1,not_forced,6,1333,17190
1,17,RAB,1,31,49,3,5,not_forced,6,1333,18950
1,17,RAB,1,32,49,4,5,not_forced,6,1333,20680
1,17,RAB,1,33,49,0,2,not_forced,6,1333,24420
1,17,RAB,1,34,49,1,2,not_forced,6,1333,28100
1,17,RAB,1,35,49,2,2,not_forced,6,1333,31880
1,17,RAB,1,36,49,0,3,not_forced,6,1333,112710
1,17,RAB,1,37,49,1,3,not_forced,6,1333,207860
1,17,RAB,1,38,49,2,3,not_forced,6,1333,291080
1,17,RAB,1,39,49,3,6,not_forced,6,1333,1114600
1,17,SAT,1,40,49,4,6,not_forced,6,1333,1997310
1,17,SAT,1,41,49,0,4,not_forced,6,1333,3075580
1,17,SAT,1,42,49,1,4,not_forced,6,1333,4215850
1,17,RAB,1,43,49,2,4,not_forced,6,1333,4993670
1,17,RAB,1,44,49,0,5,not_forced,6,1333,6034570
1,17,RAB,1,45,49,1,5,not_forced,6,1333,6831040
1,17,RAB,1,46,49,2,5,not_forced,6,1333,7638740
1,17,RAB,1,47,49,0,6,not_forced,6,1333,10455870
1,17,RAB,1,48,49,1,6,not_forced,6,1333,12945100
1,17,RAB,1,49,49,2,6,not_forced,6,1333,15379970
1,17,RAB,2,1,43,6,3,not_forced,6,1333,15380210
1,17,RAB,2,2,43,3,0,not_forced,6,1333,15380410
1,17,RAB,2,3,43,4,0,not_forced,6,1333,15380610
1,17,RAB,2,4,43,6,4,not_forced,6,1333,15380890
1,17,RAB,2,5,43,5,3,not_forced,6,1333,15381080
1,17,RAB,2,6,43,3,1,not_forced,6,1333,15381270
1,17,RAB,2,7,43,4,1,not_forced,6,1333,15381460
1,17,RAB,2,8,43,6,5,not_forced,6,1333,15382540
1,17,RAB,2,9,43,3,2,not_forced,6,1333,15382740
1,17,RAB,2,10,43,4,2,not_forced,6,1333,15382930
1,17,RAB,2,11,43,5,4,not_forced,6,1333,15383420
1,17,RAB,2,12,43,5,5,not_forced,6,1333,15384480
1,17,RAB,2,13,43,3,3,not_forced,6,1333,15384720
1,17,RAB,2,14,43,4,3,not_forced,6,1333,15384980
1,17,RAB,2,15,43,6,6,not_forced,6,1333,15387460
1,17,RAB,2,16,43,0,0,not_forced,6,1333,15387840
1,17,RAB,2,17,43,1,0,not_forced,6,1333,15388230
1,17,RAB,2,18,43,2,0,not_forced,6,1333,15388610
1,17,RAB,2,19,43,3,4,not_forced,6,1333,15389840
1,17,RAB,2,20,43,4,4,not_forced,6,1333,15391090
1,17,RAB,2,21,43,5,6,not_forced,6,1333,15393880
1,17,RAB,2,22,43,0,1,not_forced,6,1333,15394400
1,17,RAB,2,23,43,1,1,not_forced,6,1333,15394920
1,17,RAB,2,24,43,2,1,not_forced,6,1333,15395430
1,17,RAB,2,25,43,3,5,not_forced,6,1333,15397300
1,17,RAB,2,26,43,4,5,not_forced,6,1333,15399170
1,17,RAB,2,27,43,0,2,not_forced,6,1333,15403180
1,17,RAB,2,28,43,1,2,not_forced,6,1333,15407190
1,17,RAB,2,29,43,2,2,not_forced,6,1333,15411220
1,17,RAB,2,30,43,0,3,not_forced,6,1333,15499500
1,17,RAB,2,31,43,1,3,not_forced,6,1333,15603060
1,17,RAB,2,32,43,2,3,not_forced,6,1333,15692870
1,17,RAB,2,33,43,3,6,not_forced,6,1333,16584940
1,17,RAB,2,34,43,4,6,not_forced,6,1333,17511510
1,17,RAB,2,35,43,0,4,not_forced,6,1333,18276910
1,17,RAB,2,36,43,1,4,not_forced,6,1333,19046980
1,17,RAB,2,37,43,2,4,not_forced,6,1333,19835820
1,17,RAB,2,38,43,0,5,not_forced,6,1333,20886350
1,17,RAB,2,39,43,1,5,not_forced,6,1333,21695850
1,17,RAB,2,40,43,2,5,not_forced,6,1333,22494410
RESUME_JUMP_FINAL,1,17,6,1333,22494410
FINAL_RAB,1,17,1333,43,true,23065340
RESUME_JUMP_FINAL,1,17,6,1333,22494410
FINAL_RAB,1,17,1333,43,true,23024540
1,17,RAB,2,0,0,-1,-1,RESULT_RAB_TRUE,6,1333,23024540
