k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
12,20,RAB,1,1,49,5,0,FORCED,1,1392,950
12,20,RAB,1,2,49,6,0,FORCED,2,1392,1690
12,20,RAB,1,3,49,5,1,FORCED,3,1392,2220
12,20,RAB,1,4,49,6,1,FORCED,4,1392,2640
12,20,RAB,1,5,49,5,2,FORCED,5,1392,2930
12,20,RAB,1,6,49,5,3,FORCED,6,1392,3150
12,20,RAB,1,7,49,6,2,FORCED,7,1392,3310
12,20,RAB,1,8,49,6,3,FORCED,8,1392,3430
12,20,RAB,1,9,49,4,0,not_forced,8,1392,3530
12,20,RAB,1,10,49,4,1,not_forced,8,1392,3620
12,20,RAB,1,11,49,4,2,not_forced,8,1392,3710
12,20,RAB,1,12,49,4,3,not_forced,8,1392,3800
12,20,RAB,1,13,49,5,4,not_forced,8,1392,3920
12,20,RAB,1,14,49,6,4,not_forced,8,1392,4030
12,20,RAB,1,15,49,5,5,not_forced,8,1392,4420
12,20,RAB,1,16,49,6,5,not_forced,8,1392,4830
12,20,RAB,1,17,49,4,4,not_forced,8,1392,5050
RESUME_JUMP_FINAL,12,20,8,1392,5050
FINAL_RAB,12,20,1392,41,true,9650
12,20,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,8,1392,9650
FORCED_VARS,12,20,8,p50 p51 p52 p53 p60 p61 p62 p63
