k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
8,11,RAB,1,1,42,5,0,FORCED,1,1692,1530
8,11,RAB,1,2,42,6,0,FORCED,2,1692,2600
8,11,RAB,1,3,42,5,1,FORCED,3,1692,3250
8,11,RAB,1,4,42,5,2,FORCED,4,1692,3800
8,11,RAB,1,5,42,6,1,FORCED,5,1692,4250
8,11,RAB,1,6,42,6,2,FORCED,6,1692,4610
8,11,RAB,1,7,42,1,0,not_forced,6,1692,4970
8,11,RAB,1,8,42,2,0,not_forced,6,1692,5350
8,11,RAB,1,9,42,3,0,not_forced,6,1692,5730
8,11,RAB,1,10,42,4,0,not_forced,6,1692,6120
8,11,RAB,1,11,42,5,3,FORCED,7,1692,6370
8,11,RAB,1,12,42,6,3,FORCED,8,1692,6580
8,11,RAB,1,13,42,1,1,not_forced,8,1692,6760
8,11,RAB,1,14,42,1,2,not_forced,8,1692,6940
8,11,RAB,1,15,42,2,1,not_forced,8,1692,7120
8,11,RAB,1,16,42,2,2,not_forced,8,1692,7300
8,11,RAB,1,17,42,3,1,not_forced,8,1692,7480
8,11,RAB,1,18,42,3,2,not_forced,8,1692,7660
8,11,RAB,1,19,42,4,1,not_forced,8,1692,7840
8,11,RAB,1,20,42,4,2,not_forced,8,1692,8020
8,11,RAB,1,21,42,5,4,not_forced,8,1692,8220
8,11,RAB,1,22,42,5,5,not_forced,8,1692,8410
8,11,RAB,1,23,42,5,6,not_forced,8,1692,8610
8,11,RAB,1,24,42,6,4,not_forced,8,1692,8800
8,11,RAB,1,25,42,6,5,not_forced,8,1692,9000
8,11,RAB,1,26,42,6,6,not_forced,8,1692,9210
8,11,RAB,1,27,42,1,3,not_forced,8,1692,9410
8,11,RAB,1,28,42,2,3,not_forced,8,1692,9620
8,11,RAB,1,29,42,3,3,not_forced,8,1692,9830
8,11,RAB,1,30,42,4,3,not_forced,8,1692,10030
8,11,RAB,1,31,42,1,4,not_forced,8,1692,10230
8,11,RAB,1,32,42,1,5,not_forced,8,1692,10420
8,11,RAB,1,33,42,1,6,not_forced,8,1692,10610
8,11,RAB,1,34,42,2,4,not_forced,8,1692,10830
8,11,RAB,1,35,42,2,5,not_forced,8,1692,11030
8,11,RAB,1,36,42,2,6,not_forced,8,1692,11220
8,11,RAB,1,37,42,3,4,not_forced,8,1692,11440
8,11,RAB,1,38,42,3,5,not_forced,8,1692,11640
8,11,RAB,1,39,42,3,6,not_forced,8,1692,11840
8,11,RAB,1,40,42,4,4,not_forced,8,1692,12060
8,11,RAB,1,41,42,4,5,not_forced,8,1692,12270
8,11,RAB,1,42,42,4,6,not_forced,8,1692,12480
FINAL_RAB,8,11,1692,41,true,15520
8,11,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,8,1692,15520
FORCED_VARS,8,11,8,p50 p51 p52 p53 p60 p61 p62 p63
