k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
4,15,RAB,1,1,49,5,0,FORCED,1,1518,1190
4,15,RAB,1,2,49,6,0,FORCED,2,1518,2100
4,15,RAB,1,3,49,5,1,FORCED,3,1518,2730
4,15,RAB,1,4,49,6,1,FORCED,4,1518,3230
4,15,RAB,1,5,49,5,2,FORCED,5,1518,3580
4,15,RAB,1,6,49,6,2,FORCED,6,1518,3850
4,15,RAB,1,7,49,5,3,FORCED,7,1518,4030
4,15,RAB,1,8,49,6,3,FORCED,8,1518,4160
4,15,RAB,1,9,49,3,0,not_forced,8,1518,4280
4,15,RAB,1,10,49,4,0,not_forced,8,1518,4390
4,15,RAB,1,11,49,3,1,not_forced,8,1518,4500
4,15,RAB,1,12,49,4,1,not_forced,8,1518,4620
4,15,RAB,1,13,49,5,4,not_forced,8,1518,4750
4,15,RAB,1,14,49,6,4,not_forced,8,1518,4890
4,15,RAB,1,15,49,3,2,not_forced,8,1518,5010
4,15,RAB,1,16,49,4,2,not_forced,8,1518,5130
4,15,RAB,1,17,49,3,3,not_forced,8,1518,5250
4,15,RAB,1,18,49,4,3,not_forced,8,1518,5380
4,15,RAB,1,19,49,5,5,not_forced,8,1518,5650
4,15,RAB,1,20,49,6,5,not_forced,8,1518,5920
4,15,RAB,1,21,49,1,0,not_forced,8,1518,6050
4,15,RAB,1,22,49,2,0,not_forced,8,1518,6200
4,15,RAB,1,23,49,1,1,not_forced,8,1518,6330
4,15,RAB,1,24,49,2,1,not_forced,8,1518,6450
4,15,RAB,1,25,49,3,4,not_forced,8,1518,6710
4,15,RAB,1,26,49,4,4,not_forced,8,1518,6960
4,15,RAB,1,27,49,1,2,not_forced,8,1518,7140
4,15,RAB,1,28,49,2,2,not_forced,8,1518,7330
4,15,RAB,1,29,49,5,6,not_forced,8,1518,9890
4,15,RAB,1,30,49,6,6,not_forced,8,1518,12450
4,15,RAB,1,31,49,1,3,not_forced,8,1518,13780
4,15,RAB,1,32,49,2,3,not_forced,8,1518,15100
4,15,RAB,1,33,49,3,5,not_forced,8,1518,19030
RESUME_JUMP_FINAL,4,15,8,1518,19030
FINAL_RAB,4,15,1518,41,true,22980
4,15,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,8,1518,22980
FORCED_VARS,4,15,8,p50 p51 p52 p53 p60 p61 p62 p63
