k,l,mode,iter,idx_of_list,idx_total,i,j,verdict,forced_so_far,eqs_total,ms
14,1,RAB,1,1,49,6,0,FORCED,1,2050,2270
14,1,RAB,1,2,49,6,1,FORCED,2,2050,3630
14,1,RAB,1,3,49,5,0,FORCED,3,2050,4630
14,1,RAB,1,4,49,5,1,FORCED,4,2050,5500
14,1,RAB,1,5,49,4,0,FORCED,5,2050,6170
14,1,RAB,1,6,49,4,1,FORCED,6,2050,6730
14,1,RAB,1,7,49,3,0,FORCED,7,2050,7130
14,1,RAB,1,8,49,3,1,FORCED,8,2050,7440
14,1,RAB,1,9,49,6,2,FORCED,9,2050,7610
14,1,RAB,1,10,49,2,0,not_forced,9,2050,7890
14,1,RAB,1,11,49,2,1,not_forced,9,2050,8180
14,1,RAB,1,12,49,6,3,not_forced,9,2050,8390
14,1,RAB,1,13,49,6,4,not_forced,9,2050,8590
14,1,RAB,1,14,49,6,5,not_forced,9,2050,8790
14,1,RAB,1,15,49,6,6,not_forced,9,2050,8990
14,1,RAB,1,16,49,5,2,FORCED,10,2050,9140
14,1,RAB,1,17,49,5,3,not_forced,10,2050,9310
14,1,RAB,1,18,49,5,4,not_forced,10,2050,9490
14,1,RAB,1,19,49,5,5,not_forced,10,2050,9650
14,1,RAB,1,20,49,5,6,not_forced,10,2050,9820
14,1,RAB,1,21,49,4,2,FORCED,11,2050,9950
14,1,RAB,1,22,49,1,0,not_forced,11,2050,10150
14,1,RAB,1,23,49,1,1,not_forced,11,2050,10350
14,1,RAB,1,24,49,4,3,not_forced,11,2050,10490
14,1,RAB,1,25,49,4,4,not_forced,11,2050,10630
14,1,RAB,1,26,49,4,5,not_forced,11,2050,10770
14,1,RAB,1,27,49,4,6,not_forced,11,2050,10930
14,1,RAB,1,28,49,3,2,FORCED,12,2050,11030
14,1,RAB,1,29,49,3,3,not_forced,12,2050,11170
14,1,RAB,1,30,49,3,4,not_forced,12,2050,11320
14,1,RAB,1,31,49,3,5,not_forced,12,2050,11460
14,1,RAB,1,32,49,3,6,not_forced,12,2050,11590
14,1,RAB,1,33,49,2,2,not_forced,12,2050,11760
14,1,RAB,1,34,49,2,3,not_forced,12,2050,11930
14,1,RAB,1,35,49,2,4,not_forced,12,2050,12100
14,1,RAB,1,36,49,2,5,not_forced,12,2050,12270
14,1,RAB,1,37,49,2,6,not_forced,12,2050,12440
14,1,RAB,1,38,49,1,2,not_forced,12,2050,13180
14,1,RAB,1,39,49,1,3,not_forced,12,2050,13950
14,1,RAB,1,40,49,1,4,not_forced,12,2050,14880
14,1,RAB,1,41,49,1,5,not_forced,12,2050,15690
14,1,RAB,1,42,49,1,6,not_forced,12,2050,16440
14,1,RAB,1,43,49,0,0,not_forced,12,2050,17290
14,1,RAB,1,44,49,0,1,not_forced,12,2050,18160
14,1,RAB,1,45,49,0,2,not_forced,12,2050,19320
14,1,RAB,1,46,49,0,3,not_forced,12,2050,20510
14,1,RAB,1,47,49,0,4,not_forced,12,2050,21750
14,1,RAB,1,48,49,0,5,not_forced,12,2050,22910
14,1,RAB,1,49,49,0,6,not_forced,12,2050,24070
FINAL_RAB,14,1,2050,37,true,25110
14,1,RAB,1,0,0,-1,-1,RESULT_RAB_TRUE,12,2050,25110
FORCED_VARS,14,1,12,p30 p31 p32 p40 p41 p42 p50 p51 p52 p60 p61 p62
